,pl_name,kepid,disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,pl_orbper,koi_time0,pl_imppar,pl_trandur,pl_trandep,pl_ratror,pl_dens,pl_rade,pl_orbincl,pl_eqt,pl_insol,pl_ratdor,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,sy_pnum,koi_num_transits,koi_quarters,koi_bin_oedp_sig,st_teff,st_logg,st_met,st_rad,st_mass,ra,dec,sy_kepmag,koi_zmag,koi_hmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,lc_amplitude,lc_slope,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
8079,K06851.01,7281217,0.0,1.0,0.0,0.0,1.0,0.566810701,2454964.808,0.982,6.19,200.0,0.018177,0.06071,1.49,13.58,1921.0,3220.92,1.0102,0.398,3.62364,11.801067,45.9,1.0,2374.0,1.1111111111111112e+31,0.9989,5593.0,4.584,-0.5,0.752,0.791,291.52869,42.86697,15.644,15.252,13.932,0.08904255319148935,-4.96724744680851,-1.5330706382978734,0.0017997234042553191,0.0005355531914893616,0.54,-2.02,2.09,0.56,-1.93,2.0,61.68994140625,-0.0104238627516105,8246.30859375,8246.083984375,8249.03369140625,6.26904296875,1.0852417302798982,5.5538272679214264,104359.578125,5.884774208068848
8080,K06852.01,7281229,0.0,1.0,0.0,0.0,0.0,0.566813319,2454964.788,1.196,3.752,129.1,0.206142,0.10519,23.19,9.71,2313.0,6742.52,1.213,0.3661,3.476932,8.335669,17.0,1.0,2307.0,1.111111111111111e+30,-1.0,6108.0,4.466,0.07,1.03,1.132,291.53311,42.83847,15.972,15.692,14.363,0.2308297872340426,-0.34797872340425534,-0.38148936170212766,2.378723404255319e-05,0.0001238085106382979,-1.21,-2.23,2.54,-1.15,-2.03,2.33,128.719482421875,-0.2704121397361111,6230.70068359375,75402.91069647606,75421.83093261719,40.738803295378986,1.037071797278273,1.873148867053027,1340444896.8184528,5.915143013000488
8081,K06976.01,8143170,0.0,1.0,0.0,0.0,0.0,28.787257509,2454970.094,0.559,13.953,49618.0,0.209933,0.11075,91.26,88.11,971.0,210.02,16.929,0.5029,769.8438,3179.7195,1292.0,1.0,48.0,1.1111111111111112e+31,0.0633,5154.0,3.461,0.08,3.981,1.672,281.08948,44.057941,12.85,12.411,10.861,0.0,-0.2672,0.2497,0.0,-0.0002,0.003,0.0,0.003,-0.035,0.305,0.307,1351.07421875,69.89283711946896,105025.6796875,105121.0703125,105181.46875,90.455078125,0.0696629213483146,-4.088963553169616,1028741595136.0,485.63604736328125
8082,K06977.01,8145789,0.0,0.0,1.0,0.0,0.0,0.835315046,2454964.957,1.224,2.45449,16876.0,0.405309,0.29215,30.54,56.33,1490.0,1160.98,2.2088,0.5172,69.10636,1543.4167,939.5,1.0,1602.0,1.1111111111111112e+31,0.0,5009.0,4.584,-0.46,0.69,0.666,282.75241,44.048721,15.314,14.82,13.232,0.0,-0.0695,0.2101,0.00175,-0.0015,-0.066,0.075,0.1,0.013,0.15,0.15,118.43115234375,-0.13056654182718272,10531.970703125,10542.9404296875,10548.25244140625,11.51806640625,0.176597272074659,-3.1751686789885616,31577830.0,39.783958435058594
8084,K06979.01,8155584,0.0,0.0,1.0,0.0,0.0,26.0164225,2454990.378,1.147,4.1768,41109.0,0.4367,1.95481,61.04,88.41,755.0,76.63,41.2,0.3098,224.54747,436.86713,285.4,1.0,4.0,1.1e+16,0.0223,6287.0,4.231,-0.34,1.28,1.015,287.90555,44.01086,15.032,14.787,13.469,0.0,2.947,-0.872,-0.098,0.023,2.094,-0.65,2.194,2.317,-0.754,2.436,332.5166015625,0.33445456205009433,16443.974609375,64168.682866522606,64189.2219861619,39.493283535571805,0.8135520069054812,2.1970975183020283,69026240.7033029,31.948331832885742
8086,K06981.01,8158324,0.0,1.0,0.0,0.0,0.0,593.19521,2455166.732,0.6192,25.65,227.3,0.014455,0.15391,1.63,89.95,234.0,0.71,142.0,0.3217,5.1917653,7.245392,7.1,1.0,3.0,1.1111111111111112e+31,0.45661382978723397,6103.0,4.391,-0.34,1.03,0.953,289.18787,44.006969,14.733,14.472,13.241,0.261,-1.7,-0.8,0.00043,0.00021,-1.8,-1.0,2.0,-2.0,-0.9,2.2,33.642578125,0.07417421730048618,19629.248046875,19628.9140625,19633.29296875,8.228515625,1.0973111395646606,0.786193842662449,11807.2998046875,6.341509819030762
8087,K06982.01,8162376,0.0,0.0,0.0,1.0,1.0,0.706430188,2454965.142,0.288,1.301,50.8,0.006559,2.51582,0.41,85.92,1473.0,1116.9,4.05,0.3622,4.108952,10.3683195,11.0,1.0,1887.0,1.1111111111111112e+31,0.9905,5037.0,4.689,-1.38,0.568,0.574,290.59076,44.002579,14.001,13.559,12.136,0.173,-0.93,0.62,4.7e-05,-3e-05,-1.9,-0.43,1.9,-1.9,-0.38,1.94,252.529296875,5.392124066674829,36653.59375,36667.40234375,36731.953125,134.857421875,0.9305064782096584,-0.7292088729669839,449792608.0,105.2732162475586
8089,K07112.01,8953281,0.0,0.0,1.0,0.0,0.0,0.78430061,2454965.232,0.659,2.952,254.7,0.015394,0.16809,1.14,68.03,1566.0,1416.91,1.762,0.4535,3.0676322,8.5434475,20.5,1.0,261.0,1.11e+31,0.9852,5176.0,4.589,-0.66,0.681,0.657,291.93063,45.22002,15.156,14.702,13.196,0.0,10.7,1.0,-0.00176,-0.00014,0.13306382978723405,-0.09387234042553193,1.6595744680851063,0.34237234042553183,-0.012106382978723403,1.8267978723404255,23.685546875,0.019358986344363553,12301.634765625,12301.724609375,12305.94189453125,8.6240234375,0.9746987951807229,0.010488879826804196,5736.3857421875,6.528400421142578
8090,K07113.01,8953426,0.0,0.0,1.0,0.0,0.0,2.665875491,2454964.619,0.878,7.59461,161390.0,0.532779,0.11994,67.43,75.71,1502.0,1199.89,3.5585,0.3239,2158.543,16765.291,2274.7,1.0,265.0,1.0101010101010101e+31,0.0,6234.0,4.351,-0.02,1.159,1.097,291.99097,45.234138,12.156,11.978,11.03,0.2558191489361702,-0.0333,0.02803,0.0005647234042553192,0.014,-0.007,-0.051,0.051,-0.118,0.04,0.124,17193.984375,174.27510834835564,192264.875,194021.9375,195184.95703125,1738.35546875,0.12796208530805686,-3.184529317511533,2.6421870005846016e+16,6826.89892578125
8091,K07114.01,8953475,0.0,0.0,0.0,0.0,1.0,2.6658312,2454964.627,0.864,5.771,40.8,0.006683,0.02265,0.99,64.97,1663.0,1807.48,2.04,0.3069,3.748252,9.124913,12.4,1.0,265.0,1.0101010101010101e+31,0.9776,6276.0,4.17,-0.42,1.353,0.988,292.01447,45.205681,13.562,13.354,12.23,0.0,0.4,3.3,-2e-05,-0.000112,-0.43,1.22,1.29,-0.63,1.2,1.36,27.833984375,0.01742584160486931,53444.86328125,53444.4765625,53450.8779296875,11.7197265625,1.0606060606060606,0.0900233007017716,17534.140625,8.760973930358887
8092,K07115.01,8957572,0.0,1.0,0.0,0.0,0.0,1.5765874,2454965.447,1.04,15.18,29.2,0.045763,0.00867,15.68,5.26,2946.0,17781.51,1.044,0.2703,3.3766086,8.996354,27.9,1.0,858.0,1.1111111111111112e+31,0.274,6742.0,3.688,-0.14,3.138,1.752,293.5484,45.201,12.232,12.107,11.119,0.003,-0.29,-0.69,4.1e-06,1.61e-05,0.22,-0.49,0.54,0.16,-0.48,0.5,186.671875,-0.539728741755164,191316.625,191325.53125,191384.3515625,138.875,0.8969907407407407,-0.07354892373646225,81304744.0,80.54081726074219
8096,K07118.01,8973000,0.0,0.0,1.0,0.0,0.0,28.027891356,2454991.348,0.6493,17.3269,243230.0,0.526828,0.12058,31.3,87.66,440.0,8.86,17.108,0.2616,1780.8131,7513.4863,2829.0,1.0,49.0,1.1111111111111112e+31,0.45661382978723397,5231.0,4.721,-2.5,0.544,0.569,297.89444,45.211189,14.594,14.199,12.91,0.0,-0.1472,0.0465,0.013,-0.006,-0.014,0.002,0.014,-0.092,0.101,0.137,2540.22607421875,-6.352401833024489,20756.578125,20837.013671875,20872.365234375,79.560546875,0.15912305516265912,-7.297829148583813,4126404771840.0,516.25341796875
8097,K07242.01,9881258,0.0,0.0,1.0,0.0,0.0,2.028512246,2454965.839,0.871,5.00309,121560.0,0.449196,0.2431,50.28,76.58,1542.0,1333.24,3.753,0.3447,1283.6149,15222.97,1545.8,1.0,662.0,1.1111111111111112e+31,-1.0,6105.0,4.412,-0.24,1.025,0.99,287.12561,46.733479,13.281,13.057,11.907,0.0,-0.05881,-0.11965,-0.0003,0.0005,0.001,-0.003,0.003,-0.112,-0.174,0.207,5135.30859375,91.47754089106185,73527.9609375,74055.1328125,74217.08203125,289.712890625,0.11214953271028037,-3.4238182035182088,192398160297984.0,1936.713134765625
8098,K07243.01,9899153,0.0,0.0,0.0,1.0,1.0,1.33256167,2454965.057,0.402,3.743,59.5,0.006993,0.18716,0.63,81.1,1326.0,727.84,2.6,0.5896,6.0516696,9.4107895,13.0,1.0,1008.0,1.1111111111111112e+31,0.6014,4895.0,4.502,0.26,0.828,0.796,295.14157,46.793919,14.877,14.333,12.749,0.08904255319148935,4.1,-2.4,-0.000316,0.0005355531914893616,9.18,-7.64,11.94,0.93,0.47,1.04,181.654296875,0.9956222519697397,16472.16015625,16447.61328125,16562.041015625,174.7158203125,1.3548850574712643,0.3313751893535809,191321696.0,100.26244354248047
8099,K07244.01,9899193,0.0,0.0,0.0,1.0,1.0,1.332567821,2454965.054,0.413,3.4844,31.0,0.005219,0.22438,0.96,81.4,2395.0,7802.17,2.761649,0.2923,3.0489588,10.710653,5.0,1.0,1010.0,1.1111111111111112e+31,0.4332,6600.0,4.047,-0.4,1.681,1.148,295.15475,46.736641,13.191,13.067,12.033,0.0,1.28,2.47,-3.5e-05,-6.9e-05,1.26,2.03,2.39,1.34,1.95,2.37,153.11328125,14.148381240903296,78316.484375,78327.8984375,78353.63671875,99.947265625,0.7827715355805244,0.15843667903219544,67268640.0,71.73158264160156
8100,K07245.01,9899410,0.0,0.0,0.0,1.0,1.0,1.332545609,2454965.058,0.582,3.997,278.2,0.015757,0.12176,28.37,75.03,5080.0,157611.61,2.25,0.4351,3.3601294,12.361612,31.4,1.0,938.0,1.11111111111111e+31,0.9795,5154.0,2.435,-0.5,16.486,2.7,295.2258,46.76009,13.504,12.946,11.336,0.0,1.43,0.15,-0.000141,-1.1e-05,0.85,0.64,1.06,0.84,0.55,1.01,91.091796875,2.4427997075807526,57104.41015625,57102.939453125,57128.3095703125,48.8984375,1.0786026200873362,0.24096461145219786,5447418.5,37.20358657836914
8101,K07246.01,9899421,0.0,0.0,0.0,1.0,1.0,1.33256256,2454965.047,0.137,3.088,174.9,0.011665,0.40362,16.03,87.67,4529.0,99175.88,3.359,0.662,3.129577,12.394887,11.9,1.0,491.0,1.1100110011001e+31,0.7783,4601.0,2.321,-0.22,12.581,1.209,295.23248,46.77037,12.295,11.658,9.934,0.0,-1.73,-0.68,0.000128,4.7e-05,-2.7,6.0,6.5,-2.67,5.9,6.4,398.1796875,3.971377383667275,174991.65625,174984.6875,175072.640625,162.0625,1.0341880341880343,0.4066442823987604,921352320.0,121.9537124633789
8102,K07247.01,9899577,0.0,0.0,0.0,1.0,1.0,1.33258981,2454965.036,0.223,3.987,78.4,0.007995,0.18392,0.67,85.05,1369.0,832.33,2.585,0.49,3.5857992,14.2724905,16.1,1.0,1006.0,1.1111111111111112e+31,0.9493,5309.0,4.595,-0.16,0.763,0.843,295.28519,46.770592,14.818,14.398,12.999,0.0,-1.81,1.94,0.00014,-0.000144,-0.75,2.84,2.94,-0.68,2.91,2.99,221.869140625,0.07513243914698246,17386.84765625,17387.36328125,17470.3720703125,166.8623046875,0.9818621523579202,-0.0313174957429497,423182912.0,116.60401916503906
8103,K07248.01,9899583,0.0,0.0,1.0,1.0,1.0,1.33258375,2454965.036,0.746,4.081,60.9,0.007733,0.07196,0.84,66.77,1727.0,2096.92,1.89,0.3511,3.701314,13.244247,16.4,1.0,1006.0,1.1111111111111112e+31,0.2251,6108.0,4.471,-0.08,0.997,1.072,295.28735,46.75449,14.835,14.57,13.403,0.0,-4.95,1.61,0.000261,-8e-05,-2.36,1.68,2.9,-2.33,1.78,2.93,40.3466796875,-0.04727152024413937,17410.056640625,17410.06640625,17414.736328125,9.603515625,0.9951278928136419,0.48551298888425276,18449.19921875,7.431900978088379
8104,K07249.01,9906489,0.0,1.0,0.0,0.0,0.0,8.9648813,2454970.539,1.208,61.23,454.5,0.228932,0.00045,28.97,13.25,1040.0,276.3,1.241,0.2914,5.1228867,19.733057,109.9,1.0,125.0,1.111110111011101e+31,0.9945,6543.0,4.382,-0.16,1.159,1.181,297.52359,46.703129,12.039,11.93,10.898,0.0,-0.21,0.52,2e-05,-6e-05,0.5,0.46,0.68,0.46,0.57,0.73,52.796875,-0.0030411803751512964,212340.4375,212340.390625,212350.98046875,20.94921875,1.0169491525423728,-0.05563018401662013,230652.53125,16.43560791015625
8106,K07377.01,10816107,0.0,0.0,1.0,0.0,0.0,2.161583501,2454964.803,0.715,4.0537,50163.0,0.22245,0.28774,29.61,80.06,1646.0,1741.01,4.1422,0.3268,265.54388,2719.1772,239.2,1.0,492.0,1.111110111011101e+31,0.0494,5888.0,4.167,-0.62,1.219,0.796,298.29193,48.194691,13.945,13.629,12.274,0.0,0.1189,-0.2851,-0.0045,0.0013,0.051,-0.11,0.121,-0.014,-0.36,0.36,1162.09375,-3.221132214324263,35589.38671875,35656.60546875,35805.75390625,326.818359375,0.6227722772277228,-2.57769035994952,272372662272.0,397.5216064453125
8108,K07379.01,10847907,0.0,1.0,0.0,0.0,0.0,0.535493486,2454964.743,0.566,2.57,54.0,0.00696,0.23474,1.42,68.26,3181.0,24045.87,1.527,0.3236,3.7024002,7.8874955,5.1,1.0,2002.0,1.11111101110111e+31,0.9175,6328.0,4.035,0.08,1.864,1.374,285.25192,48.286209,13.39,13.847212765957444,12.158,0.977,-0.1,-0.7,1e-06,2e-06,-1.06,-1.51,1.85,-0.76,-2.06,2.2,252.490234375,0.6491058279922548,61778.15625,61775.50390625,61848.556640625,147.72265625,1.0259579728059331,0.10328624418277361,209028576.0,98.57618713378906
8110,K07381.01,10849244,0.0,0.0,1.0,0.0,0.0,24.261683827,2454980.242,0.814,7.1617,192280.0,0.544813,1.2633,58.48,88.63,659.0,44.55,34.00141,0.3147,4282.0254,9553.544,5083.9,1.0,46.0,1.11111101110111e+31,0.3428,6151.0,4.473,-0.18,0.983,1.048,285.97827,48.225491,12.325,12.151,11.017,0.0,0.01995,-0.01601,0.001,0.004,0.001,-0.001,0.002,0.016,0.014,0.021,16110.1328125,-15.880059121620075,164522.28125,164749.796875,165340.5546875,1063.64453125,0.6470588235294118,-6.552021622270803,6418676689403904.0,3357.2744140625
8111,K07382.01,10857589,0.0,0.0,1.0,0.0,0.0,32.532521502,2454980.077,0.237,13.3991,83468.0,0.266068,0.21976,24.35,89.41,535.0,19.39,23.0803,0.3728,718.6801,2418.022,1595.1,1.0,42.0,1.1111111111111112e+31,0.2131,5845.0,4.558,-0.28,0.838,0.926,290.13074,48.289848,15.354,15.049,13.731,0.0,-0.0004,-0.0018,0.0102,0.022,-0.059,-0.123,0.136,0.039,-0.007,0.04,504.0888671875,0.17525233611267865,11623.208984375,11644.82421875,11656.76953125,25.16943359375,0.18682114409847936,-5.7402434152196795,8671584256.0,124.0974349975586
8113,K07508.01,12022718,0.0,0.0,1.0,0.0,0.0,4.627775175,2454966.39,1.248,3.4079,5675.1,0.34182,0.12881,32.62,76.28,1039.0,275.68,5.26,0.3858,69.57572,572.669,197.5,1.0,288.0,1.1111111111111112e+31,0.0,5845.0,4.541,-0.16,0.874,0.968,296.44351,50.420441,14.69,14.374,13.054,0.002,0.421,0.363,-0.00038,0.00021,0.005,0.118,0.118,-0.012,0.066,0.067,151.046875,-0.2298873529508981,18444.76171875,18446.33984375,18451.1337890625,9.1875,0.7090719499478624,-6.307617813674703,5584089.5,17.502099990844727
8114,K07509.01,12053823,0.0,1.0,0.0,0.0,0.0,28.7850347,2454978.798,0.2978,2.102,102.9,0.009443,23.45857,2.5,89.95,993.0,229.66,100.9,0.2854,6.641932,7.492699,6.2,1.0,37.0,1.11111101110111e+31,0.47012340425531923,6581.0,3.824,-0.16,2.42,1.428,286.68756,50.531506,13.57,13.746244680851065,12.465,0.474,0.0,1.3,-1e-05,-0.00016,-0.6,-0.6,0.8,-0.6,-0.6,0.8,32.677734375,1.1821308725846236,48441.6640625,48441.55859375,48449.15234375,14.9716796875,1.0084388185654007,-0.033256134925929264,42350.42578125,10.94483470916748
8116,K07511.01,12071006,0.0,0.0,1.0,0.0,0.0,6.096030635,2454968.031,0.642,18.4531,901660.0,1.384397,0.1091,406.97,83.84,1925.0,3246.2,5.9844,0.219,964.8334,8050.697,4885.3,1.0,0.0,1.1111111111111112e+31,-1.0,7598.0,3.867,0.06,2.692,1.945,296.10501,50.518471,13.533,13.452,12.425,0.08904255319148935,0.03974,-0.10466,0.0017997234042553191,0.0005355531914893616,-0.002,-0.016,0.017,0.018,-0.12,0.122,24766.09765625,-313.62024999938876,49699.35546875,53615.189453125,54315.6640625,1734.2978515625,0.18703241895261846,-2.8809045005061162,1.6645341606156698e+17,11316.41796875
8117,K07512.01,12105785,0.0,0.0,1.0,0.0,0.0,31.953038766,2454975.708,0.907,8.0461,17703.0,0.160651,0.19676,47.96,87.63,864.0,131.55,21.9803,0.4298,335.35522,1717.3049,1364.9,1.0,43.0,1.1111111111111112e+31,0.268,5524.0,3.693,-0.12,2.734,1.346,288.4874,50.675461,13.032,12.757,11.44,0.0,0.2468,0.0772,-0.00594,0.00518,0.425,-0.435,0.608,0.352,-0.183,0.396,128.21484375,1.9796396026773686,87508.921875,87510.49609375,87518.248046875,15.900390625,0.816793893129771,-4.403799362846276,7873807.0,21.673107147216797
8118,K07513.01,12106875,0.0,0.0,0.0,0.0,1.0,5.9371708,2454968.957,0.4778,4.954,157.1,0.011641,0.29527,1.17,86.52,945.0,188.41,8.19,0.445,7.852292,8.002485,10.1,1.0,225.0,1.1111111111111112e+31,0.45661382978723397,5475.0,4.426,-0.12,0.923,0.829,289.14355,50.611198,15.379,15.008,13.671,0.0,-2.7,1.2,0.00044,-0.00015,-0.52,0.2,0.56,-0.53,0.38,0.65,212.4677734375,-7.748617287635611,9311.041015625,9310.7001953125,9395.87158203125,149.19775390625,1.0036674816625917,-0.21741733453337653,272389184.0,106.0686264038086
8119,K07514.01,12157983,0.0,0.0,1.0,1.0,1.0,0.577844035,2454964.881,1.194,4.291,320.4,0.212412,0.10306,18.93,11.94,1980.0,3647.63,1.221,0.3858,4.191663,23.61648,94.0,1.0,2316.0,1.1111111111111112e+31,0.0029,5693.0,4.57,-0.24,0.816,0.911,290.65952,50.711342,13.766,13.472,12.182,0.0,1.95,-9.69,-9.5e-05,0.000545,-0.064,-9.778,9.778,0.031,-9.682,9.682,424.7109375,2.884236588362673,42235.5078125,42318.8203125,42399.0859375,323.4140625,0.6639593908629442,-0.8189532324138324,5697267712.0,216.2603759765625
8120,K07515.01,12164751,0.0,0.0,1.0,0.0,0.0,2.630090609,2454965.225,0.285,13.6817,516930.0,0.69015,0.05157,83.5,83.86,1551.0,1371.02,2.66171,0.2913,1234.7294,9994.969,1694.6,1.0,0.0,1.11111111111e+30,-1.0,6315.0,4.292,-0.76,1.108,0.875,294.38742,50.717098,14.187,13.947,12.693,0.26555319148936174,-0.01335,0.0413,5.170212765957446e-06,0.00016708510638297874,0.001,-0.015,0.016,-0.057,-0.07,0.09,8739.2236328125,-0.29432067301655546,29392.873046875,64985.01047467171,65009.10113850046,44.9428016175615,0.318955042527339,1.340873755954321,6292873750.656957,4011.451904296875
8121,K07516.01,12217907,0.0,0.0,1.0,0.0,0.0,43.204596783,2454979.598,0.399,15.0402,202490.0,0.423955,0.27385,43.15,89.24,519.0,17.15,30.00809,0.3511,2628.2642,9013.35,4750.2,1.0,33.0,1.1111111111111112e+31,0.7091,6003.0,4.507,-0.14,0.932,1.019,296.27115,50.886292,14.291,14.037,12.848,0.0,0.4701,0.4409,0.004,0.029,-0.006,-0.014,0.015,-0.043,-0.058,0.072,2860.2626953125,-0.7081066607268808,26383.345703125,26453.2578125,26459.248046875,13.1748046875,0.028230865746549563,-8.618252786681952,5785895567360.0,518.1923828125
8122,K01957.02,10028352,0.0,0.0,1.0,0.0,0.0,1.75147897,2454965.475,0.008,7.89,76.7,0.008101,0.03668,1.8,89.75,2340.0,7086.5,1.812,0.2733,3.3648684,11.96055,68.2,2.0,616.0,1.111110111011101e+31,0.5846,6823.0,4.04,0.36,2.037,1.66,297.79224,46.935829,12.655,12.473,11.425,0.003,0.8,-0.33,-5.5e-05,3.1e-05,-0.006,-0.053,0.053,-0.114,-0.164,0.199,1739.6484375,0.14384649161309845,117472.1875,75602.73365816157,75636.9659475773,66.24905460438829,0.9997044917257684,1.136015632656811,26392381686.454964,137.3494415283203
8132,K06330.01,3352751,0.0,0.0,1.0,0.0,0.0,3.495457889,2454965.084,0.965,6.9796,114620.0,0.496613,0.14398,84.49,77.7,2051.0,4186.71,4.5305,0.2707,315.86533,2549.221,724.0,1.0,310.0,1.111101110111011e+31,0.1418,8529.0,4.249,-0.42,1.558,1.572,294.07187,38.426922,13.444,13.397,12.305,0.0,0.1129,-0.2368,-0.031,0.026,0.018,-0.009,0.02,0.012,0.039,0.041,4062.033203125,36.67258822244805,54399.31640625,54790.5,55337.0341796875,1310.7509765625,0.5454545454545454,-2.749143782949657,56904487272448.0,1497.8299560546875
8134,K06332.01,3427776,0.0,0.0,1.0,0.0,0.0,4.01668015,2454967.241,0.911,2.2828,38007.0,0.255027,1.85476,22.11,85.52,1016.0,252.13,11.65,0.398,138.26677,1307.7428,87.9,1.0,328.0,1.1111111111111112e+31,0.4435,5448.0,4.497,-0.5,0.794,0.721,286.45258,38.538342,15.371,14.998,13.599,0.001,-0.1941,-0.4259,-0.0009,0.0003,0.003,0.018,0.018,0.068,0.112,0.131,504.20849609375,1.9440290000171443,9817.80859375,9817.1728515625,9945.9072265625,260.53369140625,1.008578431372549,-0.15291321382803638,1777175680.0,164.3326873779297
8135,K06333.01,3437739,0.0,0.0,0.0,1.0,1.0,1.89134156,2454965.652,0.739,5.891,68.4,0.008174,0.03518,0.99,66.86,1673.0,1856.23,1.881,0.2947,4.070061,8.937359,10.3,1.0,711.0,1.1111111111111112e+31,0.6639,6387.0,4.41,-0.12,1.105,1.145,289.79056,38.52906,15.343,15.133,13.934,0.0,-2.0,5.8,0.000171,-0.000391,-1.79,7.92,8.1,-0.99,7.46,7.52,23.53271484375,-0.01643488016756779,9598.8115234375,9598.90234375,9602.7080078125,7.86767578125,0.9866666666666667,0.14261558973751798,4828.302734375,6.120733737945557
8136,K06334.01,3440230,0.0,0.0,1.0,0.0,0.0,2.881100027,2454967.239,0.829,9.43866,662830.0,1.213101,0.28558,446.29,80.47,2946.0,17809.19,5.0041,0.3028,1559.4591,14795.117,3316.5,1.0,0.0,1.1111111111111112e+31,-1.0,8104.0,3.675,-0.34,3.369,1.957,290.47125,38.528561,13.636,13.567,12.486,0.08904255319148935,0.03712,-0.01044,0.1,0.0005355531914893616,-0.002,0.004,0.005,0.03,0.005,0.03,17601.15234375,-18.04104811665963,48747.44140625,51045.609375,51741.8515625,1711.845703125,0.202494497432135,-3.219100353397043,3.348202744132403e+16,7200.67236328125
8137,K06335.01,3441340,0.0,0.0,1.0,1.0,0.0,0.806277023,2454964.786,0.697,7.275,70.8,0.008208,0.03384,0.89,48.46,2046.0,4119.09,1.052,0.3511,4.2350397,8.494896,37.9,1.0,1664.0,1.1111111111111112e+31,0.6372,6122.0,4.471,-0.1,0.996,1.07,290.81723,38.53912,13.614,13.393,12.242,0.0,-5.6,-3.1,0.000209,0.000103,-3.868,-12.639,13.218,-3.806,-12.611,13.172,540.228515625,2.010494491488354,52853.69921875,52805.640625,53058.66796875,392.9921875,1.3788098693759072,0.40341879901831423,9357260800.0,253.29898071289062
8138,K06336.01,3448323,0.0,1.0,0.0,1.0,1.0,0.513482156,2454964.755,0.004,2.732,91.6,0.008629,0.27876,0.83,89.85,2072.0,4335.56,1.572,0.4526,3.4053607,7.6691084,12.6,1.0,2544.0,1.111111111111111e+30,0.7088,5495.0,4.495,-0.02,0.882,0.887,292.64017,38.513569,15.63,15.235,13.837,0.0,0.2,2.9,-2e-05,-0.000275,3.0,4.8,5.66,3.03,4.72,5.61,104.672119140625,0.3975061502251376,7157.6533203125,66054.68114714927,66076.20010440907,41.01896505152926,0.8886472379295346,2.0910048535152734,70598502.32408239,20.374713897705078
8139,K06464.02,4862625,0.0,1.0,0.0,0.0,0.0,225.66716,2455028.662,0.3037,16.6,342.9,0.017177,0.38098,1.94,89.95,331.0,2.82,100.8,0.3042,14.151134,15.014378,11.7,3.0,5.0,1.1111111111111112e+31,0.45661382978723397,6363.0,4.444,-0.26,1.035,1.083,298.21509,39.955101,13.718,13.536,12.461,0.0,-0.53,1.01,0.00036,-0.00061,-0.47,0.73,0.86,-0.47,0.7,0.84,535.076171875,2.6499486917647914,44951.7578125,52167.51559383311,52230.666862325466,140.94952522440158,0.6765285996055227,0.8592059436306823,4.645713409179492e+16,88.1136703491211
8140,K06465.01,4863369,0.0,0.0,0.0,1.0,0.0,4.24748886,2454965.056,0.242,3.053,121.0,0.010053,1.19355,1.01,88.67,1079.0,319.94,10.44,0.4096,3.2782128,8.241066,10.0,1.0,314.0,1.1111111111111112e+31,0.0086,5807.0,4.524,0.07,0.922,1.036,298.38226,39.913521,15.146,14.843,13.605,0.0,-16.1,-54.1,0.00223,0.00722,-2.83,-6.44,7.03,-2.94,-6.18,6.85,41.42626953125,-0.013402311740147608,12946.4296875,12946.5380859375,12954.31396484375,14.55908203125,0.9818621523579202,-0.17316618128036163,60317.92578125,11.673577308654785
8141,K06466.01,4863753,0.0,0.0,0.0,1.0,0.0,1.000012952,2454964.761,0.097,1.221,36.0,0.005392,4.70461,2.12,89.12,2858.0,15781.19,6.29,0.5029,3.786952,9.2776575,11.9,1.0,1340.0,1.1111111111111112e+31,0.9045,5176.0,3.534,0.12,3.605,1.621,298.47495,39.92321,11.942,11.544,10.134,0.0,-1.39,-4.06,2.9e-05,9.7e-05,-11.175,-6.615,12.986,-11.145,-6.633,12.969,125.7890625,3.9104448411398027,226337.140625,226341.3515625,226373.00390625,69.42578125,0.859375,-0.20989210149728946,13840793.0,48.321006774902344
8142,K06467.01,4902030,0.0,0.0,1.0,0.0,0.0,0.878803439,2454965.267,0.467,2.74503,410720.0,0.645784,1.56364,51.97,83.29,1347.0,775.9,3.9966,0.6908,664.01855,9404.604,524.8,1.0,0.0,1.111011101110111e+31,-1.0,4524.0,4.566,0.24,0.737,0.727,283.61157,40.05624,15.929,15.166,13.298,0.2059893617021277,-0.44968,-0.14103,-0.0003722234042553191,0.0,0.005,0.01,0.011,-0.03,0.229,0.231,1840.2208251953125,-1.171632804930032,6186.55908203125,6327.66357421875,6438.593505859375,202.603515625,0.13898540653231412,-3.5513026295852845,1624717131776.0,561.9625854492188
