,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag,lc_amplitude,lc_mean,lc_median,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
7782,K07457.01,0,1.0,0.527673075,0.42,1970.0,87.43,0.134,26.1,1.3693,2.991171,0.004605,5367.0,0.828,0.817,-0.14,4.514,49.535721,9.694,27536.625,2015351.625,2011889.5,2030410.46875,30890.9375,1.2452830188679245,0.36657478806543164,1.536184216935465e+17,17136.53515625
7783,K06271.01,0,1.0,2.44295727,44.35,1352.0,67.88,1.242,15298.0,4.0656,3.3,0.406151,5780.0,1.0,1.0,0.0,4.438,37.791946,16.389,936.1385498046875,1718.8138427734375,228508.7758120888,230115.22196237664,3648.7708778782894,1.0040977443609023,-3.698326163068833,7.469341135053393e+19,26.815876007080078
7784,K06272.01,0,1.0,3.31587688,1.27,1097.0,83.45,0.688,185.6,3.152,6.03,0.013251,5385.0,0.875,0.835,-0.06,4.476,37.763889,15.539,24.326416015625,8082.548828125,925691.6182462993,929873.432838199,6905.776798930921,1.0928571428571427,-3.9367548960003425,3.3937691722173776e+19,4.833143711090088
7785,K06273.01,0,1.0,49.788613011,32.57,271.0,89.38,0.753,219220.0,7.41807,69.489,0.550315,3892.0,0.542,0.546,-0.1,4.708,37.761101,15.591,688.068603515625,8336.5224609375,8334.9306640625,8361.08544921875,39.626953125,1.0852417302798982,-15.317570135961654,3830981120.0,60.64707565307617
7787,K06275.01,0,1.0,1.38607973,0.6,1356.0,89.38,0.0198,64.6,8.7,1.376,0.007212,5261.0,0.768,0.784,-0.22,4.562,37.710899,14.132,62.57421875,30206.73828125,30206.615234375,30215.767578125,17.7705078125,1.0197287299630087,0.008778058558079805,135977.203125,13.887358665466309
7789,K06277.01,0,1.0,0.648868342,72.32,2882.0,52.61,1.172,34770.0,2.82428,1.93,0.434552,6531.0,1.524,1.117,-0.34,4.12,37.815891,11.471,10299.90625,400458.1875,401307.46875,402745.1328125,2405.28125,0.39589442815249265,-2.0951055100986817,1751864412471296.0,3968.98779296875
7790,K06278.01,0,1.0,5.088582739,46.02,1786.0,43.96,1.195,448.9,7.6066,1.659692,0.215545,7514.0,1.955,1.571,-0.2,4.052,37.845211,13.18,1209.41796875,78236.484375,78357.9765625,78596.4609375,870.87109375,0.6690427698574338,-0.1892435280635624,332832538624.0,624.7039794921875
7791,K06403.01,0,1.0,0.792023257,0.81,1300.0,83.94,0.205,176.6,3.2604,1.942,0.01188,4447.0,0.625,0.611,-0.34,4.632,39.469559,14.498,166.89453125,22306.50390625,22311.265625,22341.6708984375,74.091796875,0.9036004645760743,0.11978360354958267,7462034.0,40.93931198120117
7792,K06404.01,0,1.0,10.643743766,47.87,675.0,89.02,0.353,436510.0,6.29783,20.5895,0.631613,5282.0,0.694,0.665,-0.7,4.578,39.442711,14.343,5351.53759765625,24392.94140625,24539.353515625,24634.6142578125,172.0009765625,0.1421602787456446,-7.795551459142716,72475895398400.0,1014.3472900390625
7793,K06405.01,0,1.0,1.7317958,1.19,1825.0,83.84,0.445,60.6,2.924,4.15,0.007216,5691.0,1.508,1.032,0.12,4.095,39.468441,15.019,20.169921875,14308.1220703125,14308.1572265625,14311.58349609375,7.1181640625,0.9963459196102314,0.13137826282672163,2619.0419921875,5.270282745361328
7794,K06406.01,0,1.0,8.65298599,1.36,734.0,89.18,0.529,313.8,1.549,37.1,0.016628,5210.0,0.749,0.707,-0.4,4.538,39.431709,15.415,40.40478515625,9663.8369140625,9663.5693359375,9666.54150390625,5.95458984375,1.0932311621966795,2.079717876696934,17171.078125,5.1583967208862305
7795,K06407.01,0,1.0,1.19563447,14.94,1988.0,54.77,0.861,8245.0,5.3934,1.4931,0.096847,5583.0,1.413,0.95,0.04,4.115,39.4571,14.327,593.611328125,25801.2109375,309492.07474300987,311443.6469932155,4156.380052425987,0.7640949554896143,-4.165571929358104,5.1648376600036986e+20,204.0961151123047
7796,K06408.01,0,1.0,0.550537628,1.93,4181.0,80.36,0.516,72.0,1.216,3.080864,0.008048,8098.0,2.199,1.819,-0.14,4.013,39.404831,11.456,903.9375,361796.125,361792.96875,362121.125,655.6015625,1.0084388185654007,0.004363116679865822,54513238016.0,404.020263671875
7798,K06410.01,0,1.0,2.53470797,50.25,2117.0,11.38,1.187,328.2,20.143,1.2103,0.204145,6440.0,2.254,1.386,-0.04,3.874,39.411629,13.92,37.634765625,36877.6796875,36878.31640625,36886.00390625,16.642578125,0.9036004645760743,-0.10262425196748139,59746.87890625,12.048020362854004
7799,K06527.01,0,1.0,0.530799654,2.92,3102.0,89.38,0.0126,318.5,3.487,1.341,0.016477,6534.0,1.622,1.294,-0.12,4.128,40.290588,12.328,1087.734375,215630.890625,215664.9140625,215899.9296875,551.34765625,0.9271255060728745,-0.06711650008152033,63112290304.0,384.0323791503906
7800,K06531.01,0,1.0,1.0429419,2.49,1795.0,31.4,0.922,412.0,7.22,1.08,0.022765,5780.0,1.0,1.0,0.0,4.438,40.324066,11.51,90.66943359375,16226.25,16228.109375,16242.36279296875,31.5830078125,0.9036004645760743,-0.1939272069805285,941052.75,23.52975082397461
7802,K06533.01,0,1.0,6.12650913,9.08,1370.0,40.21,0.919,2434.0,15.43,1.204,0.054212,6881.0,1.534,1.535,0.004884210526315794,4.252,40.302078,12.625,331.296875,139769.203125,139780.2734375,139923.78515625,287.71875,0.9588477366255144,-0.16923997108907515,1122481664.0,160.60086059570312
7803,K06534.01,0,1.0,0.720589427,1.95,3927.0,59.8,0.64,70.0,4.329,1.27285,0.008091,8497.0,2.211,2.095,0.21,4.07,40.386768,12.051,3071.015625,229643.546875,229591.3046875,230409.6953125,1564.6953125,1.0786026200873362,0.09224113385176555,4849812897792.0,1148.22412109375
7804,K06661.01,0,1.0,0.573036404,9.97,2376.0,63.03,0.9279,4174.5,1.3176,2.0604,0.076322,5745.0,1.196,1.018,0.16,4.29,41.386292,13.302,174.75390625,69166.296875,69181.1640625,69208.408203125,62.369140625,0.6245733788395904,-1.5843115703993105,88643232.0,62.89088439941406
7805,K06662.01,0,1.0,0.643171495,54.03,2193.0,58.03,1.214,41160.0,2.31285,2.292,0.500324,5899.0,0.989,0.869,-0.38,4.387,41.44112,15.147,419.25244140625,12961.15234375,12988.09765625,13087.98193359375,189.9609375,0.7252631578947368,-1.0210400356980087,3401655808.0,173.87196350097656
7806,K06663.01,0,1.0,14.086776961,65.6,1197.0,87.23,0.603,106840.0,10.1279,12.4818,0.317825,7138.0,1.89,1.5,-0.12,4.062,41.48151,12.271,10734.6484375,189043.109375,189576.3828125,189799.70703125,468.76953125,0.07692307692307693,-5.672208278069208,2694310831063040.0,2963.08349609375
7808,K06665.01,0,1.0,1.872620976,31.43,1550.0,65.44,1.242,1530.6,1.7626,2.99,0.286647,6031.0,1.004,0.983,-0.2,4.427,41.426319,14.337,79.060546875,27132.853515625,27133.6171875,27139.453125,12.220703125,0.8969907407407407,-0.4621361823690331,142279.34375,10.852919578552246
7810,K06667.01,0,1.0,17.527826808,49.36,554.0,89.07,0.567,347520.0,5.78491,35.081,0.617449,5079.0,0.732,0.741,-0.24,4.579,41.436901,12.534,36249.8828125,207567.828125,207780.84375,208982.6640625,2304.6171875,0.8521400778210116,-6.800922642327109,1.016639117108183e+17,6407.09716796875
7811,K06668.01,0,1.0,27.467217305,38.87,527.0,88.79,1.076,71766.0,4.17961,50.99,0.479747,5503.0,0.742,0.69,-0.74,4.536,41.485641,13.182,33.21875,73713.8984375,73713.84375,73720.3203125,13.16796875,1.0084388185654007,0.165833409744184,27566.3359375,9.693696022033691
7812,K06796.01,0,1.0,40.879068,3.35,533.0,86.05,0.988,499.2,6.562,14.36,0.033205,6072.0,0.923,1.005,-0.24,4.51,42.402939,15.823,342.412109375,6700.85009765625,1013435.405078125,1017685.5416735198,7405.3737972861845,1.1805555555555556,-3.659233309569095,6.020215955473639e+19,10.97912311553955
7813,K06797.01,0,1.0,0.566802325,1.4,1889.0,80.21,0.3857,288.4,1.842,2.309,0.015554,5233.0,0.824,0.764,-0.16,4.489,42.446621,14.905,48.7666015625,15693.15234375,15693.310546875,15697.158203125,8.279296875,0.9652278177458034,1.1703169276519187,28713.85546875,6.3406782150268555
7815,K06799.01,0,1.0,0.634946497,52.75,1475.0,82.49,0.442,426550.0,2.40541,3.382,0.655382,4446.0,0.737,0.729,0.36,4.567,42.428429,14.791,5478.4892578125,18020.9453125,18581.474609375,18924.365234375,816.98828125,0.2454407294832827,-3.205274325423337,161381282217984.0,1850.45361328125
7816,K06800.01,0,1.0,5.077746556,54.93,1274.0,81.9,1.211,18837.0,3.1718,8.589,0.395781,6174.0,1.271,1.012,-0.26,4.235,42.43351,12.847,1040.7890625,104820.7890625,104874.375,104901.26953125,54.91796875,0.12264150943396226,-5.17899561533123,164831035392.0,272.2718505859375
7817,K06801.01,0,1.0,2.00383703,0.67,1518.0,86.44,0.268,42.3,3.473,4.32,0.005986,6045.0,1.028,1.055,-0.02,4.439,42.47797,14.467,47.7724609375,23384.052734375,23383.974609375,23387.6630859375,7.62109375,1.033498759305211,1.7910293742936991,37243.88671875,6.57193660736084
7818,K06802.01,0,1.0,5.321224925,40.62,958.0,80.54,1.003,98872.0,7.48973,6.1025,0.490681,5787.0,0.758,0.734,-0.88,4.544,42.593639,15.013,692.68115234375,13155.732421875,13189.4384765625,13215.17431640625,56.04345703125,0.2895357985837923,-5.0529511332412165,28382453760.0,175.64837646484375
7819,K06803.01,0,1.0,2.340534383,69.55,1581.0,82.85,0.71,241360.0,4.43017,5.7107,0.56063,6300.0,1.136,1.047,-0.16,4.349,42.530239,14.39,3722.388671875,26702.1328125,750957.3577919408,752232.0026212994,2543.7271535773025,0.08213879408418658,-4.0896683590707275,7.21812609886403e+18,1086.72216796875
7820,K06926.01,0,1.0,0.580724809,0.75,2191.0,83.11,0.292,64.2,1.82,2.435,0.007401,5989.0,0.933,0.986,-0.2,4.492,43.689152,14.569,51.802734375,21070.2109375,21070.11328125,21075.5810546875,10.7451171875,1.0135135135135136,0.5933356018050703,32070.650390625,7.917773723602295
7821,K06928.01,0,1.0,1.72933255,0.69,1745.0,78.97,0.586,29.7,3.631,3.07,0.005188,5921.0,1.211,0.888,-0.36,4.22,43.657429,13.07,29.078125,88326.1328125,88326.03125,88332.318359375,12.41015625,1.0169491525423728,0.1541389213078637,27424.462890625,9.61628246307373
7822,K06929.01,0,1.0,1.729338354,139.36,2230.0,70.02,0.887,140160.0,6.8524,2.5959,0.499864,5587.0,2.553,1.35,0.04,3.754,43.653809,11.679,26166.671875,305114.15625,308078.09375,312423.9453125,10351.171875,0.540453074433657,-1.5658822484080253,9.62250915446784e+16,11632.140625
7823,K06930.01,0,1.0,0.567493852,65.47,3024.0,54.45,1.275,7984.0,1.35349,2.1924,0.38733,6370.0,1.548,0.986,-0.6,4.053,43.66206,13.205,415.35546875,87227.515625,87275.44140625,87308.47265625,81.662109375,0.3446327683615819,-2.4420817045028786,3987267584.0,145.17904663085938
7825,K06932.01,0,1.0,2.105238039,75.1,1966.0,76.22,0.83,94675.0,5.23595,3.4869,0.364854,5947.0,1.885,1.137,-0.08,3.943,43.627129,13.796,2549.701171875,41546.06640625,41773.765625,41900.087890625,321.419921875,0.28852201257861637,-3.458250049792549,6568714698752.0,818.6395263671875
7826,K06933.01,0,1.0,7.226944171,237.79,1179.0,77.71,1.233,682180.0,23.0124,5.7904,1.601176,6270.0,1.36,1.064,-0.22,4.199,43.728588,13.27,40082.1484375,100718.796875,107802.80859375,111081.1015625,6950.72265625,0.2727272727272727,-2.2914928388170908,1.1320746954247373e+18,20012.130859375
7827,K07059.01,0,1.0,31.973311701,272.44,1289.0,86.09,1.35,75054.0,13.2105,19.781,0.720646,7854.0,3.462,2.039,-0.12,3.669,44.672741,8.5,9569.5,5619837.0,5619521.0,5622638.25,5916.375,1.0969162995594715,0.22023407277511273,862774506815488.0,4323.11669921875
7829,K07062.01,0,1.0,20.849919614,2912.48,1099.0,75.35,13.715,313090.0,13.7687,54.22021,13.443089,7355.0,1.984,1.581,-0.12,4.042,44.62149,13.04,7152.02734375,94366.8046875,94560.828125,94874.388671875,615.91015625,0.4968553459119497,-6.411691262525173,293268252262400.0,1578.3287353515625
7830,K07063.01,0,1.0,15.120212531,33.11,605.0,87.25,1.199,24616.0,3.50007,25.018,0.418193,5232.0,0.725,0.686,-0.52,4.554,44.67598,15.166,173.2900390625,12713.099609375,12715.25,12718.56640625,6.30029296875,0.42397914856646396,-10.045879662142267,26714584.0,21.573524475097656
7831,K07064.01,0,1.0,3.481657589,78.24,1485.0,88.37,0.245,347010.0,4.75315,8.64195,0.555008,6225.0,1.291,0.943,-0.48,4.191,44.63681,13.396,11190.837890625,62926.99609375,63620.013671875,63713.7197265625,183.8642578125,0.09930715935334873,-5.451625449517699,2905498667974656.0,3031.20849609375
7832,K07065.01,0,1.0,0.739769962,82.29,3013.0,60.12,1.212,20729.0,1.95901,2.4326,0.407995,6465.0,1.847,1.101,-0.52,3.947,44.603031,11.634,17622.375,301712.46875,586936.26015625,588062.6286595395,2556.083146587171,0.21409921671018275,-3.860732989913521,1.1160013733253976e+19,1492.8236083984375
7833,K07066.01,0,1.0,6.570421193,33.99,946.0,85.03,0.939,60118.0,4.4698,10.83,0.34282,5812.0,0.908,0.916,-0.22,4.484,44.73114,15.299,686.44384765625,11077.517578125,11090.8828125,11117.35546875,58.36962890625,0.6068627450980392,-4.141415781252386,1650813056.0,83.93406677246094
7834,K07067.01,0,1.0,0.541405029,125.64,2679.0,75.38,0.641,327660.0,2.7481,2.54,0.645629,5096.0,1.782,0.898,-0.1,3.889,44.779369,14.771,4265.3720703125,16290.1376953125,16725.40625,17217.1630859375,927.33837890625,0.3336045565500407,-2.499644793442251,62904493670400.0,1613.919921875
7835,K07193.01,0,1.0,2.17814186,0.92,1174.0,89.92,0.012,127.7,1.988,8.48,0.010063,5101.0,0.84,0.824,0.14,4.506,46.289631,15.458,41.18505859375,9495.2783203125,9495.8369140625,9501.1923828125,12.3349609375,0.8926096997690531,0.20917843165441558,21406.580078125,8.404402732849121
7837,K07196.01,0,1.0,0.609662423,110.14,3834.0,62.31,0.799,140920.0,4.24033,1.7192,0.443554,7498.0,2.274,1.735,-0.06,3.964,46.23658,12.216,16962.3515625,189276.5,192763.7578125,195182.83203125,5328.6484375,0.3149171270718232,-1.643340701135454,2.968633291361485e+16,9061.8212890625
7839,K07198.01,0,1.0,0.953299962,35.67,2011.0,51.91,1.267,2236.6,1.69478,2.053,0.320271,6183.0,1.02,0.969,-0.36,4.407,46.223572,14.538,53.390625,22454.451171875,22456.01171875,22462.8408203125,14.34375,0.787350054525627,-1.314285449980678,202176.703125,13.157302856445312
7841,K07200.01,0,1.0,2.745640575,47.22,1300.0,79.78,1.117,45265.0,3.04508,6.298,0.43239,5780.0,1.0,1.0,0.0,4.438,46.268375,15.945,160.504150390625,5707.02734375,5715.751953125,5722.278564453125,13.93896484375,0.26661514683153015,-4.895663044427001,89495504.0,42.16353225708008
7843,K07328.01,0,1.0,12.180721266,63.25,742.0,89.23,0.479,414950.0,4.15602,35.527,0.656708,5750.0,0.882,0.98,-0.04,4.538,47.678638,15.386,1966.511474609375,8968.7724609375,9044.390625,9081.07470703125,88.81005859375,0.19026870007262164,-5.963056270621748,1345384480768.0,427.20556640625
7844,K07329.01,0,1.0,50.467024395,52.88,523.0,88.84,0.973,103140.0,8.96181,47.91,0.478548,6137.0,1.012,1.043,-0.12,4.448,47.636028,14.884,885.46728515625,17411.04296875,17421.9921875,17433.5263671875,21.3154296875,0.2754863813229572,-11.35720001729382,29258809344.0,119.8505630493164
7846,K07331.01,0,1.0,0.84986054,67.45,2260.0,63.43,1.26,6571.5,1.3875,2.82,0.368524,5164.0,1.676,0.91,-0.02,3.949,47.61549,14.319,163.5673828125,28245.0546875,228105.28564967104,230053.97526212994,4064.603155838816,0.62148070907195,-4.074097833611915,4.9841766928461306e+20,45.196746826171875
7847,K07332.01,0,1.0,0.933728196,0.85,2006.0,89.59,0.015,67.7,3.441,2.17,0.00755,6170.0,1.032,1.04,-0.14,4.43,47.612251,15.317,72.0166015625,11450.96484375,11451.2509765625,11457.2314453125,12.40966796875,0.9558472553699284,0.8046638170519054,110413.9375,9.485037803649902
7848,K07333.01,0,1.0,2.03742712,0.9,1812.0,72.32,0.791,36.0,3.939,2.61,0.006048,6356.0,1.358,1.101,-0.16,4.215,47.652119,13.929,28.572265625,36741.3359375,36741.19140625,36746.130859375,9.939453125,1.036024844720497,0.2275722018450677,12219.041015625,7.699107646942139
7849,K07334.01,0,1.0,5.274819905,100.89,1646.0,84.22,0.99,108960.0,4.6688,9.839,0.503754,7247.0,1.834,1.584,0.04,4.111,47.658981,12.465,8703.0390625,141653.171875,141960.3125,142363.578125,738.9765625,0.36129568106312293,-5.445555552810888,583624919351296.0,2002.244140625
7850,K07458.01,0,1.0,0.527678272,75.31,2551.0,81.54,0.385,247740.0,2.33166,2.6188,0.46755,5321.0,1.475,0.931,0.16,4.069,49.5257,10.834,100030.28125,653248.0,669872.75,679039.0625,22498.828125,0.24934383202099739,-2.230106489204907,3.4808671164644196e+19,47498.0703125
7851,K07459.01,0,1.0,3.55027051,1.15,1036.0,89.91,0.022,212.7,1.879,14.64,0.013195,5497.0,0.8,0.896,-0.14,4.581,49.623871,15.81,99.1904296875,7176.521484375,444786.42862870067,446707.34325657896,4561.890948807566,1.0816326530612246,-3.769348921789717,5.5879577053693293e+20,7.63441276550293
7853,K07461.01,0,1.0,65.4317194,59.22,490.0,89.0,0.885,153410.0,12.2384,50.574,0.521492,6201.0,1.04,1.059,-0.12,4.431,49.695839,15.54,1154.74560546875,9305.9580078125,410924.9183388158,413017.2959498355,4613.15984272204,0.5375354107648725,-3.9209090457592253,1.3984984101641988e+20,117.45954895019531
7854,K07462.01,0,1.0,1.718649321,39.08,1499.0,84.73,0.421,190570.0,3.94095,4.5837,0.413775,6071.0,0.865,0.947,-0.42,4.541,49.668442,13.51,6090.64453125,57583.41015625,58086.40234375,58495.9228515625,758.8486328125,0.25263157894736843,-3.5085787771385735,349180841164800.0,2185.203125
7855,K07463.01,0,1.0,7.2949175,11.67,763.0,13.44,1.132,182.8,41.04,1.164,0.146251,5289.0,0.731,0.809,-0.28,4.614,49.664719,15.848,20.92822265625,6614.5205078125,6614.31103515625,6617.32763671875,5.823486328125,1.0694444444444444,0.571143090228773,1985.7242431640625,4.547807216644287
7856,K07464.01,0,1.0,7.2935801,17.41,925.0,12.2,1.157,124.5,40.02,1.184,0.167657,5900.0,0.951,1.065,0.07,4.509,49.65601,14.973,132.94677734375,14641.798828125,14641.2529296875,14645.89697265625,8.9111328125,1.1594202898550725,11.950597096982538,2254201.25,9.22213363647461
7857,K07465.01,0,1.0,42.9261364,1.84,490.0,89.95,0.2964,378.4,2.578,123.9,0.017716,5628.0,0.953,1.054,0.32,4.503,49.609348,15.395,109.08642578125,9995.62109375,791531.9829358553,793405.3496402138,4193.667768297697,1.123671497584541,-4.355243231146783,8.162031455546951e+19,6.664177894592285
7858,K06279.01,0,1.0,1.89129338,0.42,1152.0,81.3,0.373,33.8,5.677,2.466,0.005274,4986.0,0.733,0.709,-0.24,4.558,37.888168,13.558,44.642578125,53373.015625,53372.10546875,53378.998046875,13.2138671875,1.1538461538461537,0.9015353185536692,73041.4765625,10.473875999450684
7859,K06280.01,0,1.0,1.89124453,1.19,2200.0,69.79,0.734,31.0,5.08,2.125,0.005493,5850.0,1.977,0.749,-1.92,3.72,37.891029,12.76,45.6796875,111058.5546875,111059.86328125,111069.48046875,22.755859375,0.8814229249011858,-0.12524747609562994,214207.734375,16.788164138793945
7860,K06281.01,0,1.0,1.89134201,0.92,1325.0,85.37,0.2376,128.9,4.674,3.098,0.01037,5658.0,0.815,0.895,-0.22,4.567,37.82029,15.799,27.370849609375,6670.34521484375,6670.23486328125,6673.060791015625,5.613037109375,1.0410958904109588,0.8812626906161939,3681.443603515625,4.495909214019775
7861,K06282.01,0,1.0,87.87826191,110.85,530.0,89.58,0.585,339060.0,12.8138,79.062,0.618216,5784.0,1.642,0.951,-0.32,3.985,37.814259,12.744,44.60546875,116911.9765625,116912.33984375,116921.806640625,19.76953125,0.9271255060728745,-0.1427944179091947,127287.4921875,14.199920654296875
7862,K06283.01,0,1.0,15.926632768,57.95,670.0,88.36,0.672,271860.0,7.42888,23.4211,0.578733,5496.0,0.917,0.907,0.06,4.471,37.81002,14.88,2313.328125,15862.619140625,15944.521484375,16014.19873046875,140.20849609375,0.25593869731800767,-6.203355627182975,2234848903168.0,471.8763427734375
7863,K06284.01,0,1.0,0.958116585,49.16,2271.0,43.19,1.275,2374.1,2.3496,1.749,0.329783,6032.0,1.365,0.954,-0.32,4.147,37.841389,12.735,774.7265625,111318.5859375,111239.421875,111697.359375,715.998046875,1.213953488372093,0.15085987636576986,62355259392.0,424.5745544433594
7864,K06285.01,0,1.0,39.841522897,116.52,765.0,88.77,0.902,143680.0,8.79024,42.1834,0.515495,6078.0,2.07,1.38,0.1,3.946,37.928089,12.003,19435.8125,213524.625,405182.08763363486,406669.4898129112,3639.046468955592,0.026282007972434296,-3.674877711100016,4.937621110887749e+20,2129.21728515625
7865,K06286.01,0,1.0,1.891268461,399.93,5047.0,86.81,0.183,641910.0,8.24958,3.29152,0.785578,11287.0,4.662,3.471,0.07,3.642,37.936508,10.672,356304.625,976424.125,1032883.25,1050440.96875,44239.03125,0.18114143920595532,-2.749632224837395,6.136650451201265e+21,159344.484375
7866,K06287.01,0,1.0,1.89114441,6.57,932.0,11.79,1.088,49.9,8.724,1.112,0.095967,4267.0,0.627,0.622,-0.14,4.637,37.981079,13.814,102.83984375,43173.08203125,43164.0859375,43210.099609375,72.99609375,1.4683734939759037,0.43614381903342164,12404726.0,48.60451126098633
7867,K06411.01,0,1.0,61.25964956,54.72,447.0,89.2,0.741,233260.0,12.1777,52.935,0.5637,5912.0,0.889,0.98,-0.18,4.532,39.464279,15.518,980.295166015625,8340.2431640625,8348.8095703125,8366.89794921875,25.11962890625,0.2249626307922272,-10.405484282520778,51762810880.0,145.12762451171875
7868,K06412.01,0,1.0,0.872359598,67.08,2112.0,75.66,0.686,267050.0,3.74512,2.77,0.586135,6240.0,1.048,0.983,-0.34,4.391,39.480049,14.742,2903.7138671875,17700.712890625,18122.671875,18213.2529296875,249.1484375,0.17998560115190784,-2.7614190416931925,18846261968896.0,1180.683349609375
7869,K06414.01,0,1.0,5.627911313,81.61,1167.0,87.28,0.464,434330.0,7.08223,9.7951,0.670243,6280.0,1.115,1.036,-0.18,4.361,39.57439,13.858,8711.6982421875,36881.375,37734.81640625,37834.439453125,195.939453125,0.10743243243243243,-3.861767936681916,1605121620312064.0,3105.54345703125
