,pl_name,disposition,sy_pnum,pl_orbper,pl_rade,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_logg,dec,sy_kepmag
6720,K05488.01,0,1.0,280.1604956,19.25,237.0,89.88,1.04,12946.0,2.8637,478.0,0.220656,5387.0,0.799,0.892,-0.06,4.581,44.118858,15.884
6721,K05489.01,0,1.0,370.46262,2.03,284.0,89.95,0.2421,347.9,9.541,293.0,0.017231,6295.0,1.08,1.065,-0.16,4.401,44.17038,13.84
6722,K05490.01,0,1.0,116.301793,2.18,336.0,89.95,0.4631,649.0,2.253,360.0,0.023676,5593.0,0.842,0.92,-0.08,4.552,44.13007,15.503
6723,K05491.01,0,1.0,480.19416,1.79,235.0,89.95,0.1548,372.3,10.76,343.0,0.017731,6072.0,0.923,1.005,-0.24,4.51,44.110592,14.382
6724,K05492.01,0,1.0,368.49828,1.86,214.0,89.95,0.1772,581.9,14.903,190.1,0.021727,5255.0,0.783,0.754,-0.26,4.527,44.131809,14.697
6725,K05493.01,0,1.0,6.993576155,101.15,1605.0,37.93,1.317,2924.0,21.2695,1.6696,0.375468,6565.0,2.467,1.414,-0.2,3.803,44.12981,12.594
6726,K05614.01,0,1.0,1.811461128,373.77,3438.0,85.2,0.309,921670.0,8.42343,3.6953,1.128143,8572.0,3.034,2.009,-0.2,3.776,45.448132,13.947
6727,K05615.01,0,1.0,2.17491508,193.73,2009.0,79.86,0.719,635410.0,8.4418,4.0853,1.084426,6792.0,1.636,1.364,-0.14,4.143,45.424278,14.281
6729,K05617.01,0,1.0,24.5002702,0.73,409.0,89.45,0.405,153.5,4.079,42.5,0.011223,4519.0,0.597,0.641,-0.42,4.688,45.448738,13.511
6731,K05621.01,0,1.0,114.734287,1.1,296.0,89.95,0.3694,242.9,3.724,222.3,0.014195,5083.0,0.71,0.68,-0.44,4.569,45.577709,14.259
6733,K05742.01,0,1.0,1.340649911,127.25,2004.0,81.87,0.561,627630.0,5.0912,3.9641,0.953618,6332.0,1.222,0.991,-0.42,4.26,46.899979,14.558
6734,K05743.01,0,1.0,30.69537638,19.39,662.0,88.49,0.846,19941.0,5.6634,32.198,0.148934,6185.0,1.192,1.179,0.12,4.356,46.86166,15.496
6735,K05744.01,0,1.0,30.69533113,69.4,737.0,88.59,1.041,88771.0,5.94855,42.277,0.494216,6335.0,1.286,0.894,-0.74,4.171,46.863811,12.508
6737,K05746.01,0,1.0,49.873958,1.5,366.0,89.95,0.4119,562.0,1.351,264.0,0.021809,4979.0,0.629,0.618,-0.76,4.632,46.884602,15.518
6741,K05370.01,0,1.0,407.97623,4.63,498.0,89.95,0.0598,237.5,14.69,214.9,0.014297,7612.0,2.968,1.969,-0.08,3.787,42.776581,12.234
6746,K05495.01,0,1.0,6.279888981,196.78,1931.0,67.35,1.244,1514.6,5.5086,3.229,0.28962,5057.0,6.222,1.936,0.0,3.137,44.192451,13.285
6748,K05498.01,0,1.0,519.80221867,40.88,216.0,89.81,0.894,77183.0,14.9678,273.1,0.36348,5310.0,1.03,0.879,0.24,4.356,44.283192,12.651
6751,K05501.01,0,1.0,48.9200563,1.71,456.0,89.95,0.6077,333.9,2.295,132.8,0.017394,5375.0,0.899,0.8,-0.12,4.433,44.29277,14.981
6753,K05622.01,1,1.0,469.61309,3.24,200.0,89.61,0.906,1234.7,13.709,133.1,0.038837,5474.0,0.763,0.847,-0.28,4.598,45.556179,15.696
6754,K05623.01,0,1.0,583.73632,2.65,266.0,89.97,0.126,338.6,15.75,286.0,0.0168,6003.0,1.442,1.139,0.12,4.176,45.571739,14.495
6755,K05624.01,0,1.0,502.658,0.69,116.0,89.95,0.3138,216.0,19.51,189.7,0.013439,3754.0,0.473,0.483,-0.2,4.773,45.511349,13.676
6758,K05627.01,0,1.0,243.954706,1.35,257.0,89.95,0.1207,291.7,2.562,733.0,0.015514,5578.0,0.794,0.87,-0.24,4.578,45.568192,14.43
6762,K05750.01,0,1.0,12.71368909,1.09,700.0,89.78,0.196,192.2,1.875,51.5,0.012715,5715.0,0.782,0.872,-0.4,4.586,46.95116,15.127
6763,K05752.01,0,1.0,1.391716834,36.19,8346.0,88.18,0.233,41.0,1.421,7.35,0.005552,3749.0,59.684,0.885,-0.26,0.833,46.997261,13.71
6764,K05753.01,0,1.0,70.516233809,52.74,390.0,89.83,0.587,330180.0,4.09296,197.62,0.612125,5511.0,0.789,0.773,-0.42,4.531,46.92865,15.284
6765,K05754.01,0,1.0,2.645596805,167.05,2452.0,61.39,1.239,1272.7,2.9095,2.59,0.281053,4980.0,5.443,1.589,-0.02,3.167,46.945202,12.375
6767,K05376.01,0,1.0,274.553579,1.66,322.0,89.95,0.1125,218.3,5.95,355.13,0.013616,6267.0,1.118,0.981,-0.36,4.334,42.89959,13.715
6768,K05378.01,0,1.0,1.80774253,5.29,1822.0,70.47,0.9062,592.6,2.637,2.7,0.027218,5164.0,1.779,0.876,-0.22,3.88,42.80621,15.651
6771,K05381.01,0,1.0,28.7369766,1.95,550.0,89.95,0.1108,525.0,1.586,140.5,0.020908,5722.0,0.854,0.937,-0.14,4.547,42.907589,15.642
6772,K05382.01,0,1.0,2.45649061,14.14,3440.0,88.56,0.167,287.8,2.844,6.636,0.015181,4870.0,8.531,0.812,-0.78,2.486,42.913288,10.45
6773,K05503.01,0,1.0,457.513348,25.18,512.0,89.95,0.9613,562.5,5.763,224.0,0.029487,5047.0,7.821,2.064,-0.08,2.966,44.217911,13.853
6774,K05505.01,0,1.0,323.77153,1.44,216.0,89.95,0.083,353.7,17.57,142.6,0.016771,5196.0,0.784,0.863,0.04,4.586,44.356979,14.458
6776,K05507.01,0,1.0,40.0389613,0.95,517.0,89.95,0.3619,109.4,1.711,168.5,0.009674,5701.0,0.903,0.813,-0.38,4.437,44.34819,13.699
6777,K05508.01,0,1.0,22.571972634,46.14,617.0,88.66,1.056,79326.0,4.00349,45.006,0.485141,5645.0,0.871,0.746,-0.54,4.431,44.398521,15.45
6779,K05510.01,0,1.0,1.018861199,93.47,2505.0,79.76,0.358,291210.0,6.5005,2.01337,0.511934,6225.0,1.672,1.041,-0.4,4.009,44.351231,14.039
6780,K05630.01,0,1.0,80.519237,1.08,476.0,89.95,0.102,92.5,4.044,152.7,0.008838,6251.0,1.119,1.089,-0.06,4.378,45.500839,12.725
6781,K05631.01,0,1.0,149.356804,2.92,560.0,89.95,0.1627,171.6,15.415,73.9,0.012122,6569.0,2.203,1.232,-0.48,3.842,45.535233,13.825
6785,K05636.01,0,1.0,2.79123954,2.22,1771.0,82.56,0.709,154.8,2.843,5.48,0.012196,6407.0,1.668,1.311,0.0,4.111,45.510349,13.116
6786,K05757.01,0,1.0,44.637111,1.28,432.0,89.97,0.029,282.5,5.868,59.0,0.015069,5222.0,0.78,0.73,-0.3,4.518,46.957821,15.292
6788,K05760.01,0,1.0,365.620697,12.75,215.0,89.95,0.4173,27188.0,32.263,93.0,0.152085,5273.0,0.768,0.73,-0.36,4.531,47.08123,14.622
6791,K05763.01,0,1.0,191.272501,1.59,310.0,89.95,0.504,286.5,3.064,421.0,0.015878,5727.0,0.918,0.827,-0.36,4.43,47.079071,13.955
6795,K05386.01,0,1.0,575.42002,1.91,225.0,89.95,0.1538,401.7,17.22,257.0,0.018407,6025.0,0.949,0.922,-0.38,4.448,42.993031,14.693
6800,K05391.01,0,1.0,368.72715,1.55,215.0,89.95,0.3411,426.6,5.06,535.0,0.018925,5401.0,0.749,0.76,-0.42,4.569,43.058811,14.598
6803,K05513.01,0,1.0,100.303613,78.77,421.0,89.81,0.388,488040.0,10.578,119.13,0.68964,6060.0,1.046,0.994,-0.18,4.397,44.455078,17.908
6806,K05516.01,0,1.0,0.83620025,65.64,1932.0,78.42,0.56,331280.0,3.7127,2.789,0.601113,5780.0,1.0,1.0,0.0,4.438,44.459366,20.003
6812,K05641.01,0,1.0,616.34132,2.11,131.0,89.95,0.28,1287.0,12.724,367.9,0.032791,4197.0,0.588,0.575,-0.32,4.659,45.64106,15.894
6815,K05765.01,0,1.0,390.40832,0.63,115.0,89.95,0.0407,251.9,7.916,382.0,0.014418,3659.0,0.4,0.42,-0.3,4.858,47.127609,13.974
6816,K05766.01,0,1.0,191.528018,1.32,334.0,89.95,0.0258,171.8,2.342,632.0,0.012022,6054.0,1.009,0.969,-0.26,4.416,47.106468,13.337
6817,K05767.01,0,1.0,386.59946,1.89,259.0,89.95,0.2307,380.7,3.305,886.0,0.017991,6137.0,0.963,1.038,-0.2,4.487,47.120701,14.79
6818,K05768.01,0,1.0,15.4032765,1.32,626.0,88.77,0.623,253.0,3.246,29.1,0.01518,5272.0,0.799,0.751,-0.26,4.508,47.174339,15.555
6820,K05770.01,0,1.0,61.0011095,2.55,536.0,89.95,0.7091,408.0,1.049,326.0,0.019952,6418.0,1.171,1.241,0.07,4.395,47.134892,15.227
6821,K05771.01,0,1.0,198.232389,2.28,352.0,89.95,0.0297,416.4,1.919,804.0,0.018772,6263.0,1.113,1.084,-0.08,4.382,47.187271,13.991
6822,K05392.01,0,1.0,0.66062715,26.13,2327.0,11.23,1.208,248.5,4.56,1.232,0.222599,6322.0,1.075,1.124,-0.12,4.426,43.06356,14.162
6824,K05394.01,0,1.0,456.5734,7.88,413.0,89.95,0.1768,397.5,5.465,640.0,0.017864,5002.0,4.042,0.979,-0.36,3.216,43.060162,13.731
6825,K05395.01,0,1.0,601.13797,1.81,254.0,89.99,0.057,172.8,15.26,304.0,0.011937,5786.0,1.388,1.003,0.02,4.155,43.132195,13.17
6826,K05396.01,0,1.0,344.06248,5.26,589.0,89.18,0.935,136.3,15.6,65.6,0.013019,7664.0,3.697,2.039,-0.12,3.611,43.138699,11.566
6828,K05399.01,0,1.0,466.90824,2.19,210.0,89.95,0.0868,660.0,2.64,1377.0,0.023109,5340.0,0.867,0.783,-0.16,4.456,43.178551,15.202
6829,K05519.01,0,1.0,361.30991,7.07,422.0,89.95,0.0802,275.6,12.968,215.3,0.014657,4911.0,4.419,1.608,0.3,3.354,44.445938,13.851
6830,K05520.01,0,1.0,199.4424134,56.11,344.0,89.38,1.1877,32172.0,7.2533,170.7,0.43918,5869.0,1.17,0.971,-0.08,4.288,44.57719,14.372
6831,K05521.01,0,1.0,31.59115876,72.91,783.0,87.66,1.247,1434.4,2.6431,30.5,0.290914,5178.0,2.295,0.995,-0.3,3.714,44.544991,13.687
6832,K05522.01,0,1.0,356.99135,2.47,240.0,89.95,0.2437,747.8,17.03,159.4,0.024821,5539.0,0.913,0.892,-0.02,4.467,44.592941,15.684
6833,K05523.01,0,1.0,96.120478,2.08,460.0,89.95,0.5381,285.4,1.125,563.0,0.016081,6038.0,1.186,0.902,-0.42,4.245,44.53577,13.917
6834,K05524.01,0,1.0,9.63647672,2.02,1243.0,89.89,0.046,47.6,2.999,24.68,0.006145,5125.0,3.007,1.411,0.1,3.631,44.534592,12.162
6835,K05525.01,0,1.0,45.680876,14.5,1215.0,89.95,0.206,350.3,2.293,151.5,0.016768,4835.0,7.917,0.927,-0.52,2.608,44.527512,13.409
6836,K05526.01,0,1.0,43.169798,1.47,615.0,88.81,0.5639,120.8,9.686,28.56,0.010427,5929.0,1.292,0.914,-0.32,4.176,44.568977,13.158
6844,K05904.01,0,1.0,322.544807,0.68,219.0,89.95,0.0183,88.0,11.236,221.1,0.008442,5359.0,0.741,0.823,-0.28,4.611,49.35994,11.697
6845,K05906.01,0,1.0,22.57494749,49.49,860.0,49.01,1.271,1344.1,36.756,1.938,0.308725,6581.0,1.468,1.23,-0.22,4.192,49.493408,11.612
6847,K05908.01,0,1.0,85.5692223,6.85,536.0,88.69,0.98,539.2,4.954,42.8,0.032157,5361.0,1.951,0.997,-0.2,3.856,49.430069,13.982
6853,K05914.01,0,1.0,422.255426,5.09,277.0,89.95,0.3769,1935.0,4.974,629.0,0.040958,6273.0,1.139,1.092,-0.06,4.364,49.629608,15.17
6858,K05920.01,0,1.0,471.39698,1.87,265.0,89.95,0.3379,329.9,10.714,322.0,0.016945,6587.0,1.008,1.078,-0.5,4.463,49.686501,13.731
6864,K05927.01,0,1.0,436.42852,1.26,245.0,89.95,0.3772,163.9,13.8,226.8,0.011866,5997.0,0.971,1.004,-0.14,4.466,49.703049,13.298
6877,K05944.01,0,1.0,64.713168094,62.03,482.0,89.74,0.573,312970.0,5.69869,128.03,0.583206,6175.0,0.974,0.952,-0.42,4.44,50.281551,13.882
6879,K05947.01,0,1.0,1.036592136,293.01,4194.0,46.75,1.25,2118.2,2.296,1.825,0.306758,4884.0,8.747,1.522,-0.28,2.737,50.307598,11.449
6887,K05957.01,0,1.0,371.54879,1.13,230.0,89.95,0.6743,125.6,9.841,217.0,0.010832,5225.0,0.954,0.853,0.22,4.41,50.791859,12.235
6888,K05958.01,0,1.0,226.499243,0.89,245.0,89.95,0.266,127.4,1.328,1270.2,0.010211,5093.0,0.798,0.777,-0.04,4.525,50.795456,12.059
6892,K05962.01,0,1.0,2.61594288,0.92,1370.0,72.51,0.711,72.1,6.45,2.364,0.008318,6063.0,1.012,1.117,0.07,4.476,50.91663,15.367
6893,K05963.01,0,1.0,1.686009643,1.81,1442.0,86.5,0.566,390.4,1.1818,9.26,0.018813,5783.0,0.88,0.977,-0.08,4.539,50.906052,14.391
6896,K05844.01,0,1.0,344.961485,1.61,230.0,89.95,0.3073,427.9,3.023,847.0,0.018978,5481.0,0.775,0.709,-0.6,4.51,48.407742,15.023
6905,K05969.01,0,1.0,163.820347,2.59,251.0,89.95,0.2012,1196.0,1.331,950.0,0.030812,4822.0,0.771,0.851,0.4,4.594,51.25771,15.001
6906,K05970.01,0,1.0,151.577009,3.67,502.0,89.95,0.0653,467.9,2.59,455.0,0.020065,6854.0,1.674,1.308,-0.32,4.106,51.250118,13.965
6915,K05856.01,1,1.0,259.34304,6.04,449.0,89.77,0.447,349.7,16.04,112.9,0.017252,5490.0,3.204,1.592,0.24,3.629,48.524441,14.759
6916,K05858.01,0,1.0,8.34410791,1.75,993.0,89.08,0.546,255.2,1.606,34.0,0.015186,6321.0,1.058,1.108,-0.16,4.434,48.59779,15.067
6918,K05976.01,0,1.0,2.709570339,223.75,2427.0,62.78,1.238,13171.0,5.57527,2.706,0.393433,5030.0,5.208,1.498,-0.16,3.18,51.714401,13.368
6921,K05980.01,0,1.0,0.855294909,49.03,2137.0,43.78,1.269,6771.6,2.89112,1.7579,0.371989,5846.0,1.207,0.988,-0.02,4.27,51.916302,13.683
6922,K05981.01,0,1.0,350.609298,3.88,405.0,89.95,0.0409,369.5,1.621,1680.0,0.017817,6658.0,1.992,1.244,-0.38,3.934,52.171055,13.329
6925,K05861.01,0,1.0,452.40428,1.58,256.0,89.95,0.6038,216.7,17.2,163.7,0.014068,6195.0,1.029,1.051,-0.14,4.437,48.607632,13.752
6926,K05862.01,0,1.0,0.699985822,46.27,1653.0,84.51,0.28,389430.0,3.02633,2.9236,0.585308,5264.0,0.724,0.807,-0.3,4.617,48.679379,15.667
6929,K05865.01,0,1.0,35.8726918,62.51,1670.0,87.71,0.963,916.3,4.402,24.1,0.037244,5254.0,15.369,2.687,-0.5,2.494,48.649578,13.375
6938,K05875.01,1,2.0,9.8788502,2.64,1003.0,87.7,0.732,454.7,2.951,18.23,0.021044,6477.0,1.148,1.102,-0.26,4.361,48.802078,14.496
6945,K05884.01,0,1.0,588.63759,1.52,185.0,89.95,0.3978,322.1,3.84,1095.0,0.016355,5135.0,0.849,0.792,0.04,4.479,49.190769,13.714
6948,K05887.01,0,1.0,9.8338474,0.98,946.0,78.42,0.733,57.6,14.585,3.65,0.007489,5929.0,1.202,1.071,0.1,4.308,49.18824,12.792
6955,K05894.01,0,1.0,1.080695116,155.22,3344.0,71.83,0.62,312770.0,7.449,1.989,0.60744,7796.0,2.34,1.725,-0.28,3.937,49.244469,14.355
6961,K06181.01,0,1.0,24.0733775,27.78,1263.0,78.98,0.914,1325.7,19.612,4.782,0.042017,4647.0,6.055,0.932,0.02,2.843,44.57254,11.43
6970,K03479.02,0,2.0,1.71029474,1.04,1267.0,72.57,0.825,158.9,2.946,2.75,0.013022,5365.0,0.729,0.747,-0.46,4.586,41.904919,14.658
6971,K03503.02,1,2.0,31.8245304,0.8,589.0,89.38,0.681,79.0,4.17,43.4,0.008651,6338.0,0.847,0.918,-0.8,4.545,41.729252,13.827
6975,K05982.01,0,1.0,1.838514245,57.6,1572.0,79.4,0.947,118960.0,3.2601,5.145,0.499988,5799.0,1.055,0.861,-0.3,4.326,37.659309,13.925
6976,K05983.01,0,1.0,8.412008943,50.83,1100.0,87.91,0.539,136110.0,5.41096,14.7821,0.354243,6247.0,1.314,1.057,-0.2,4.225,37.738621,13.551
6977,K05984.01,0,1.0,3.912679136,1794.2,1018.0,64.31,23.127,291510.0,3.556,53.344355,22.820008,5616.0,0.72,0.675,-0.98,4.553,38.318451,14.756
6978,K05985.01,0,1.0,7.544804312,63.99,1233.0,70.38,1.266,6501.7,8.2678,3.77,0.364181,5953.0,1.609,0.91,-0.56,3.984,38.448551,12.92
6980,K06094.01,0,1.0,2.283466438,218.79,2014.0,84.66,0.457,864260.0,7.7999,4.9168,1.165546,6723.0,1.719,1.327,-0.24,4.089,37.591019,14.312
6981,K06095.01,0,1.0,0.692807507,46.44,2057.0,66.75,1.196,25338.0,1.49242,3.031,0.425253,5780.0,1.0,1.0,0.0,4.438,37.939384,15.726
6982,K06096.01,0,1.0,17.279290765,27.66,556.0,89.16,0.496,164310.0,5.07591,33.642,0.384903,5251.0,0.658,0.663,-0.78,4.623,37.96442,15.16
6986,K06183.01,0,1.0,4.326946311,106.99,1481.0,87.08,0.482,409030.0,5.55905,9.45688,0.65273,6231.0,1.501,0.984,-0.46,4.078,44.645962,13.253
6987,K06184.01,0,1.0,527.29093,1.3,216.0,89.95,0.2371,200.8,14.305,277.3,0.012918,5671.0,0.919,0.9,-0.12,4.466,44.766392,12.796
6988,K06185.01,0,1.0,168.858303,2.41,526.0,89.95,0.0436,119.1,12.964,100.4,0.010081,6608.0,2.189,1.412,-0.16,3.907,44.767578,13.409
6989,K06186.01,1,1.0,5.34264143,1.72,799.0,89.93,0.021,691.3,2.453,17.04,0.023564,5101.0,0.67,0.699,-0.5,4.63,44.751015,13.116
6990,K06187.01,0,1.0,19.38444245,28.3,1185.0,88.44,0.203,3372.0,20.5899,7.448,0.051572,4968.0,5.026,1.8,0.3,3.291,44.853069,11.98
6992,K06189.01,0,1.0,2.179924994,60.99,1448.0,81.71,0.711,253150.0,4.87581,4.9325,0.578174,6106.0,0.966,1.043,-0.16,4.487,45.238609,13.96
6993,K06190.01,0,1.0,10.135401047,89.16,1035.0,87.91,0.704,256060.0,5.6831,19.257,0.577,5895.0,1.415,0.926,-0.32,4.103,45.205688,13.92
6994,K03748.02,0,2.0,2.02487934,1.0,1284.0,87.66,0.3797,145.8,1.621,8.97,0.011131,5440.0,0.825,0.779,-0.3,4.496,39.379581,14.808
6996,K03954.02,1,2.0,5.71668787,1.92,955.0,88.04,0.616,431.7,1.97,18.03,0.019874,5638.0,0.883,0.875,-0.18,4.488,43.869068,15.665
6997,K00520.04,1,4.0,51.1658019,1.51,398.0,89.08,0.817,259.2,4.637,51.1,0.016698,4963.0,0.826,0.789,0.16,4.501,43.85326,14.55
6998,K03956.02,0,2.0,12.4249559,0.88,703.0,88.28,0.174,110.4,16.332,5.81,0.00951,5524.0,0.847,0.908,-0.04,4.54,40.63467,14.72
6999,K04000.02,0,2.0,12.427135,1.05,1143.0,89.95,0.011,32.5,12.81,7.47,0.005259,6561.0,1.821,1.376,-0.08,4.054,40.6502,13.306
7001,K05986.01,0,1.0,1.946198513,52.58,1853.0,87.09,0.249,130720.0,4.0336,4.9043,0.336034,6224.0,1.433,1.094,-0.14,4.165,38.640308,13.993
7004,K05988.01,0,1.0,30.4838006,23.87,315.0,88.89,1.222,18441.0,2.6,63.3,0.411601,3857.0,0.531,0.535,-0.1,4.717,38.985008,15.021
7005,K05989.01,0,1.0,5.7584367,66.22,3389.0,89.67,0.101,736.6,2.587,17.33,0.02398,4754.0,25.287,3.644,0.07,2.194,38.97118,13.819
7006,K05990.01,0,1.0,25.9522913,2.03,567.0,89.55,0.142,557.8,10.977,18.28,0.02145,5692.0,0.866,0.965,-0.04,4.547,38.956291,15.999
7007,K05991.01,0,1.0,8.58599537,39.03,2319.0,89.32,0.316,818.0,2.4078,26.59,0.025638,4805.0,13.941,2.853,0.21,2.605,38.936691,11.598
7008,K05992.01,0,1.0,9.892240848,40.38,907.0,81.58,1.28,5283.2,4.1774,8.743,0.366502,6225.0,1.009,1.07,-0.18,4.461,39.006538,13.664
7010,K06098.01,0,1.0,1.129848432,120.13,3553.0,63.5,1.042,4658.5,2.07578,2.336,0.154904,4846.0,7.102,1.775,0.16,2.984,38.127789,13.8
7011,K06099.01,0,2.0,7.244778994,25.68,818.0,88.46,0.522,99147.0,3.3873,19.446,0.298437,5530.0,0.788,0.882,-0.22,4.586,38.199619,13.926
7012,K06100.01,0,2.0,0.730964241,0.99,2467.0,77.58,0.459,44.0,2.483,2.132,0.006188,5929.0,1.463,1.107,0.12,4.152,38.324951,13.036
7014,K06101.01,0,1.0,17.734020239,93.52,892.0,88.03,0.837,186680.0,7.27595,24.3384,0.551115,5883.0,1.554,0.966,-0.28,4.04,38.34166,12.553
7020,K06192.01,0,1.0,0.829019343,90.08,2492.0,71.08,0.72,278260.0,4.8401,2.219,0.62116,6645.0,1.328,1.206,-0.24,4.271,45.490822,14.661
7021,K06193.01,0,1.0,1.1080999,124.19,2212.0,82.58,0.525,380930.0,3.3542,4.067,0.642864,5299.0,1.769,0.837,-0.44,3.865,45.449188,14.305
7023,K06194.02,0,2.0,215.778765,14.71,610.0,89.95,0.7163,377.6,3.737,320.0,0.019095,4902.0,7.056,1.996,0.2,3.042,45.599751,12.057
7025,K04032.03,1,5.0,5.99273265,0.91,1010.0,88.08,0.505,69.8,2.6502,15.08,0.007793,5574.0,1.065,0.933,0.12,4.354,42.65453,12.639
7026,K04032.04,1,5.0,5.10110666,0.85,1065.0,89.68,0.083,65.1,2.657,14.74,0.007283,5574.0,1.065,0.933,0.12,4.354,42.65453,12.639
7028,K04046.02,0,2.0,94.22498,1.84,387.0,87.73,0.801,346.3,22.445,20.2,0.01888,5880.0,0.893,0.974,-0.16,4.525,39.283871,15.534
7030,K04131.02,0,2.0,241.0122,4.41,600.0,89.95,0.4046,216.1,1.19,1433.4,0.013877,7843.0,2.909,2.081,0.07,3.829,41.430939,13.205
7032,K04181.02,0,2.0,164.689421,2.24,340.0,89.95,0.5312,521.0,1.847,595.0,0.021587,6089.0,0.95,1.031,-0.18,4.495,46.731731,15.377
7033,K05993.01,0,1.0,4.264729569,29.95,1428.0,85.27,0.924,22672.0,2.2075,11.2,0.19358,6052.0,1.417,0.887,-0.58,4.084,39.186989,12.873
7034,K05994.01,0,1.0,4.804469712,30.97,958.0,87.47,0.567,132620.0,3.51946,12.817,0.350543,5561.0,0.809,0.864,-0.22,4.558,39.131359,14.654
7035,K05995.01,0,1.0,6.150529292,49.79,1421.0,72.57,1.236,2417.1,4.4562,4.128,0.291326,6691.0,1.565,1.083,-0.58,4.084,39.396561,13.303
7036,K05996.01,0,1.0,4.944927575,19.43,728.0,70.33,1.215,1028.7,3.4648,3.61,0.253805,4428.0,0.701,0.697,0.14,4.59,39.825859,14.928
7037,K05997.01,0,1.0,4.442517008,26.08,1258.0,85.02,0.936,25342.0,2.43922,10.79202,0.21339,6316.0,1.119,1.109,-0.1,4.387,40.087662,11.297
7039,K05998.01,0,1.0,62.7356439,90.12,590.0,89.32,0.73,243700.0,10.7925,61.897,0.573105,6211.0,1.44,1.013,-0.34,4.127,40.153252,14.27
7040,K05999.01,0,1.0,7.035518449,24.91,782.0,77.34,1.268,2139.0,3.5286,5.79,0.321339,5288.0,0.71,0.675,-0.64,4.566,40.408539,14.884
7043,K07860.01,0,1.0,0.579516759,0.6,2484.0,76.21,0.638,27.0,1.342,2.68,0.005026,6339.0,1.102,1.075,-0.18,4.387,43.799587,13.559
7045,K06104.01,0,2.0,16.2480865,2.38,704.0,81.92,0.928,438.7,8.232,6.6,0.023604,5729.0,0.923,0.848,-0.3,4.436,38.855911,14.708
7046,K06104.02,0,2.0,466.9407,2.9,230.0,89.95,0.2921,979.2,30.56,115.13,0.028736,5729.0,0.923,0.848,-0.3,4.436,38.855911,14.708
7047,K06105.01,0,1.0,289.788624,5.51,537.0,89.95,0.6187,473.9,2.857,629.0,0.020974,8057.0,2.407,1.868,-0.16,3.946,38.8475,10.924
7048,K06107.01,0,1.0,2.873657901,110.29,1830.0,83.11,1.13,43895.0,2.1054,9.42,0.441619,5692.0,2.287,1.288,0.14,3.829,39.17878,12.702
7049,K06196.01,0,1.0,1.680425996,102.31,2203.0,79.5,0.646,277250.0,5.4548,3.5441,0.57515,6844.0,1.629,1.358,-0.18,4.145,45.757729,14.11
7050,K06198.01,0,1.0,20.686460198,184.22,1210.0,89.98,0.002,136150.0,37.7424,5.613588,0.327893,4809.0,5.145,1.232,0.08,3.106,45.724098,13.957
7051,K06199.01,0,1.0,131.68018,5.96,444.0,89.95,0.1224,2067.0,14.73,70.7,0.041946,6468.0,1.302,1.198,-0.06,4.288,45.778999,12.714
7053,K06200.01,0,1.0,200.762693,15056.9,692.0,87.66,42.778,1920.0,2.215,1115.0,41.808266,7981.0,3.298,2.061,-0.06,3.716,45.735371,12.377
7054,K06201.01,0,1.0,1.123258617,150.94,3215.0,81.04,0.513,377580.0,4.27355,3.2943,0.636954,7945.0,2.17,1.812,-0.06,4.023,45.853409,15.01
7058,K04323.02,0,2.0,12.4250319,0.89,1030.0,88.94,0.777,29.5,1.4446,41.896608,0.005439,6290.0,1.506,1.123,-0.14,4.133,40.5313,13.582
7059,K04385.02,1,3.0,386.370512,2.96,209.0,90.0,0.01,1336.4,11.007,276.9,0.032485,5119.0,0.834,0.818,0.1,4.508,38.78775,15.825
7064,K06000.01,0,1.0,12.4297161,1.26,742.0,87.27,0.293,192.7,15.078,6.14,0.0127,5754.0,0.905,1.021,0.07,4.534,40.585419,15.842
7065,K06001.01,0,1.0,12.4288476,1.12,725.0,89.7,0.031,165.4,16.43,5.87,0.011609,5595.0,0.886,0.933,0.0,4.513,40.581341,15.47
7066,K06002.01,0,1.0,12.4258252,1.27,822.0,78.01,0.689,130.2,21.841,3.32,0.011099,5968.0,1.048,1.069,0.07,4.426,40.557388,14.332
7067,K07872.01,0,1.0,153.725848,259.36,734.0,75.93,1.255,5257.7,117.52,5.16,0.348453,4794.0,6.816,1.023,-0.24,2.781,44.18874,11.167
7068,K06003.01,0,1.0,12.4257907,1.27,589.0,85.16,0.384,340.1,19.859,4.55,0.016742,4873.0,0.693,0.676,-0.32,4.586,40.53286,15.71
7069,K06004.01,0,1.0,12.4253356,2.02,683.0,50.88,0.966,374.4,27.49,1.531,0.023678,5442.0,0.783,0.778,-0.36,4.541,40.506771,15.539
7070,K06005.01,0,1.0,12.4254201,0.84,659.0,84.82,0.428,144.5,18.56,4.74,0.011191,5571.0,0.691,0.776,-0.7,4.643,40.51413,14.667
7071,K06006.01,0,1.0,12.424995,2.06,1293.0,76.84,0.746,51.5,20.282,3.28,0.007111,6098.0,2.657,1.313,-0.32,3.707,40.55262,13.262
7072,K06007.01,0,1.0,12.4227918,1.44,634.0,45.29,0.979,202.6,27.29,1.391,0.018364,5279.0,0.72,0.796,-0.32,4.62,40.653389,15.955
7074,K06109.01,0,2.0,22.913446297,81.61,811.0,89.32,0.709,251840.0,4.11699,59.863,0.576227,6621.0,1.297,1.213,-0.18,4.294,39.221272,11.856
