,pl_name,tid,disposition,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
2654,3399.01,153197346.0,0.0,120.464794,-24.782618,-7.662,26.629,2458540.491991,2.642447,4.373,4700.0,9.138348572972973,11564.4,2889.0,13.509,2056.31,8779.8,4.385429324324324,1.3848006486486488
2673,342.01,415969574.0,0.0,342.170406,-18.520467,19.229,-3.888,2458362.57199,10.45776,3.148,8773.24,10.871245472972973,65.5508,792.0,12.8691,508.84,5800.0,4.38,1.527911406756757
2674,3420.01,293978434.0,0.0,122.430787,-22.868692,-0.864,5.231,2458540.862165,1.5971426,3.316,2150.0,7.98964,4957.19,2337.0,12.6746,950.218,6263.0,4.03,1.77
2676,3422.01,286099128.0,1.0,140.84562,2.932484,-7.181,-13.548,2459276.585301,3.7788872,2.985,18140.0,14.346,409.42,1253.0,12.239,397.313,5817.7,4.43,1.03
2677,3423.01,144970275.0,0.0,122.010942,-31.189361,-2.771,3.512,2459248.478713,2.5313424,2.246,5830.0,11.20774542027027,4500.49,2281.0,12.6067,4030.62,9598.5,4.29007527027027,1.4696578945945946
2678,3424.01,283702603.0,0.0,128.800451,-27.407594,-5.206,2.36,2459279.471354,0.6691882,1.347,2850.0,9.96751,7244.35,2570.0,12.5772,994.33,6623.0,4.09,1.76
2688,3435.01,238162973.0,0.0,106.432017,-49.520598,20.106,-30.978,2459260.035982,11.8885643,2.567,35450.0,19.2143,18.8935,580.0,13.3872,282.594,4427.0,4.52,0.75
2689,3436.01,132320310.0,0.0,119.365428,-38.970243,1.462,-9.774,2459277.091098,1.3955317,2.62,960.0,10.461,3163.13,2089.0,10.9602,566.014,4957.2,3.34,3.29
2694,3440.01,208030798.0,0.0,244.330203,-54.13911,-5.538,-4.609,2458650.326066,1.7167587,2.044,13620.0,11.498363832432432,215.049,1066.0,12.052,7170.63,3917.3,4.349732162162163,1.3303194594594596
2720,3466.01,284254253.0,0.0,233.280288,-57.63528,-9.669,-5.794,2458651.973815,1.862908,4.562,3420.0,13.9775,20675.8,3340.0,12.8482,527.819,5626.0,4.15,1.39
2721,3467.01,453289469.0,0.0,148.193703,-76.165857,-24.132,5.231,2458652.436812,0.7799194,1.543,1920.0,9.09676,2609.72,1991.0,12.8492,715.534,5473.0,3.8,2.04
2722,3468.01,282091493.0,0.0,135.291964,-75.088195,-29.443,30.294,2458647.685514,3.3789946,3.332,11150.0,8.56973,333.667,1190.0,13.5709,388.495,4809.0,4.51,0.82
2727,3472.01,275562670.0,0.0,240.53688,-52.034811,-10.025,-10.515,2458651.449273,1.5810556,2.437,33340.0,13.941,1668.68,1780.0,13.5159,409.504,5985.0,4.72,0.76
2738,3482.01,254629854.0,0.0,236.542661,-43.368223,-14.595,-18.508,2459359.54722,0.9714298,1.251,1650.0,8.81333,2557.87,1981.0,10.7989,492.34,6495.0,3.89,2.18
2754,3497.01,21113347.0,1.0,186.787304,-48.978411,-6.737270270270272,-9.787756756756758,2459310.816523,4.2180687,3.4569831,7739.9746816,9.8679012,382.7111936,1128.0738729,11.4007,403.591,5780.0,4.438,1.0
2765,3507.01,86451883.0,0.0,298.561279,32.425717,-1.004,-23.111,2458708.663596,1.7561019,2.858,11010.0,8.43478,1012.39,1571.0,13.3911,378.906,4896.0,4.52,0.81
2766,3508.01,278968371.0,0.0,290.079022,21.371475,-5.342,-1.476,2458707.691822,1.2997811,2.35,7140.0,13.6803,3036.53,2068.0,12.4162,535.034,6053.0,4.08,1.61
2768,351.01,228381868.0,1.0,357.580647,-17.077595,28.016,-3.212,2458356.67382,6.9303037,4.1159579,5479.7287843,13.203704,545.1587254,1232.3965999,12.0719,602.236,5570.3,3.93,1.77738
2771,3512.01,40779013.0,0.0,293.480154,34.573742,2.6927162162162164,-13.52989189189189,2458708.891857,1.7113115,1.562,9840.0,11.028838770270271,1522.7,1740.0,11.8744,611.126,6845.2,4.333541621621621,1.441740354054054
2784,3524.01,106224626.0,0.0,301.078777,34.398008,-5.199,-5.857,2458731.298955,3.3418892,2.084,24860.0,13.4003,123.578,928.0,13.4979,380.532,4874.0,4.53,0.8
2785,3525.01,373576942.0,0.0,320.427977,37.822833,-4.599,-11.514,2458731.568477,0.8912218,1.846,9160.0,15.1782,4445.59,2274.0,12.8424,891.899,6245.0,4.12,1.59
2786,3526.01,89876424.0,0.0,301.520846,34.315352,-1.741,-5.531,2458733.088312,1.5380702,2.226,8770.0,18.9812,1996.94,1862.0,13.3403,1277.4,6125.0,3.87,2.06
2793,3534.01,27916356.0,1.0,296.837248,48.239969,0.961,8.429,2459421.604937,3.2352142,3.5743559,10172.0896036,13.5843387,843.5303993,1374.5006013,12.6877,587.039,5613.0,4.2,1.3147399
2794,3536.01,27844066.0,0.0,296.414319,51.161973,-8.265,-5.897,2458732.821053,1.8532983,1.197,10790.0,9.279613494594594,480.295,1304.0,12.5299,777.748,6292.8,4.322817972972972,1.3523409135135132
2795,3537.01,294599100.0,0.0,302.284347,49.154874,18.728,-12.158,2458733.58278,5.6143398,1.571,15300.0,20.3374,143.045,963.0,12.6275,449.327,5848.0,4.41,1.07
2807,3548.01,271167979.0,0.0,294.557985,47.783127,11.27,20.887,2458733.079623,0.3093954,0.442,7680.0,15.7244,1703.73,1789.0,13.0744,287.244,4769.0,4.59,0.73
2817,3557.01,271042173.0,0.0,294.487932,46.002151,-17.71,-20.804,2458733.141437,0.476873,1.135,1930.0,16.2032,5402.97,2388.0,11.857,447.387,5877.0,4.308472702702701,3.57
2823,3562.01,193708920.0,0.0,306.256232,46.923098,14.763,42.064,2458732.453924,1.3298469,3.007,2190.0,6.98364,32313.0,3735.0,11.9635,289.309,5791.1,4.69,0.81
2824,3563.01,169461816.0,1.0,297.45374,41.011019,3.041,2.598,2458729.195879,17.8739396,7.328,8930.0,14.3067,233.585,1089.0,10.931,399.398,6779.2,4.25,1.49
2826,3565.01,1965256662.0,0.0,308.561885,35.395204,-7.377,-13.809,2458727.428216,4.3170598,2.879,10240.0,12.9424,361.994,1215.0,11.9683,440.708,6017.0,4.29,1.25
2840,3579.01,316606244.0,0.0,322.029218,56.823139,-2.689,-4.252,2458762.172026,3.310636,3.9,590.0,9.716072467567567,126.954,935.0,10.9511,4982.73,3245.0,4.322808918918919,1.5304471081081084
2842,3580.01,305478010.0,0.0,330.271302,38.530284,132.913,85.071,2458762.231266,3.121339,4.331,26300.0,9.21314,235.634,1091.0,13.2966,153.214,3858.0,4.69,0.56
2843,3581.01,295413003.0,0.0,303.369006,53.276849,-7.091,-8.315,2458757.57084,3.0373017,4.664,6290.0,10.291509372972973,3202.79,2095.0,12.9875,483.11022297297296,4903.0,4.21680554054054,1.5518747175675673
2856,3595.01,440113053.0,1.0,4.859275,44.027596,0.985,-8.866,2458787.791395,1.8052032,2.018,22800.0,12.7049,477.117,1302.0,12.8416,329.036,5090.0,4.54,0.82
2858,3597.01,267650535.0,1.0,9.516583,34.711402,-26.775,-32.478,2458783.625547,4.0093907,2.631,23030.0,12.2116,152.2,978.0,11.9475,202.078,5007.0,4.56,0.8
2861,360.01,13023738.0,0.0,347.08487,-29.590446,15.536,-29.348,2459104.87232,8.0635,3.396,5180.0,24.3071,621.088,1390.0,12.2524,646.707,5657.0,3.97,1.71
2868,3608.01,267867517.0,0.0,312.456261,56.896568,-5.066,-4.88,2458787.3585,2.6816329,2.695,3100.0,13.2689,1859.62,1829.0,13.1802,1162.86,7047.0,3.89,2.34
2873,3612.01,233948455.0,1.0,305.221945,59.448903,9.112,30.79,2459445.318445,1.4822451,1.595,21920.0,14.0641,442.993,1278.0,12.883,360.313,5115.0,4.45,0.91
2887,3626.01,398912927.0,0.0,18.55398,19.470441,-1.346,10.098,2458766.790402,19.8875338,1.34,3020.0,13.605,17.0243,565.0,10.8154,318.244,5856.2,4.07,1.57
2891,3630.01,189380158.0,1.0,21.871101,38.968114,-0.176,-3.236,2458785.619295,1.9618085,2.749,13740.0,12.8959,1611.53,1765.0,13.0942,666.802,6026.0,4.41,1.1
2892,3631.01,429414530.0,0.0,314.040512,57.708379,-3.3545675675675675,-13.190513513513514,2458784.455915,2.6340964,3.477,2250.0,4.1106,1091.48,1601.0,11.963,564.1180716216215,5163.2,4.311138243243243,0.83
2897,3636.01,61205803.0,1.0,21.065125,32.8107,-9.175,-16.632,2458783.984639,4.2166913,3.313,20140.0,14.6682,335.4,1192.0,12.7628,440.089,5425.9,4.41,1.01
2928,3666.01,346626688.0,1.0,44.470988,30.625597,17.645,-11.995,2458810.625573,4.4084292,3.285,10240.0,13.5737,502.991,1319.0,11.4453,319.031,5961.2,4.25,1.3
2932,367.01,9033144.0,0.0,349.606266,-19.823843,18.43,16.943,2458354.28941,4.71502,3.277,4690.0,18.6907,1876.46,1833.0,9.74346,157.667,5756.9,3.9,1.2
2935,3672.01,50943163.0,0.0,41.904242,61.306342,5.534,-3.927,2458810.750472,2.4254068,3.323,1910.0,11.0715,7043.91,2552.0,11.2351,812.606,8290.0,3.95,2.51
2943,368.01,77031413.0,0.0,354.170634,-34.611893,87.467,-8.832,2458355.1953,1.38665,2.289,23490.0,14.996,1311.72,1676.0,11.4996,233.586,5444.0,4.48,0.93
2945,3681.01,285272237.0,1.0,35.383494,32.246044,47.771,-21.428,2458814.367864,4.6398776,2.966,9910.0,10.2887,187.988,1031.0,11.7524,255.206,5191.0,4.37,1.01
2948,3684.01,28873762.0,0.0,49.792323,27.263332,1.47,-3.399,2459518.690795,3.105654,1.999,12400.0,17.6225,643.523,1403.0,13.3483,887.137,6241.0,4.2,1.44
2971,3705.01,259506033.0,1.0,75.480167,50.131178,-11.021,-21.44,2458840.414691,1.9026583,1.58,11020.0,11.2302,483.763,1306.0,12.3824,338.84,5464.2,4.4,1.03
2995,3728.01,116257066.0,0.0,85.151086,34.796663,1.163,-5.145,2459545.961039,6.5019596,3.078,7130.0,10.54195063108108,9344.79,2739.0,11.1843,1686.41,13253.0,4.258114054054053,1.431876433783784
2997,373.01,9032368.0,0.0,355.901919,-11.26957,11.261,-17.047,2458355.67942,1.632,1.466,5500.0,9.24379,806.657,1484.0,13.2889,741.257,5997.0,4.39,1.11
3010,3742.01,286696848.0,0.0,72.799655,50.096898,40.626,-29.917,2458835.622721,8.9279009,3.278,49560.0,15.0384,17.5959,570.0,12.8814,166.818,3916.0,4.59,0.67
3014,3746.01,284747017.0,0.0,78.040149,34.750032,19.705,-86.141,2458839.923433,1.8012697,3.182,1800.0,3.19942,1024.77,1576.0,11.7603,145.759,4570.0,4.54,0.75
3022,3753.01,467783290.0,0.0,62.618611,32.306767,2.412,-5.995,2459521.512909,3.6502527,2.506,9000.0,21.323,1462.84,1722.0,12.4332,884.571,6630.3,4.0,1.95
3026,3757.01,445751830.0,1.0,91.003642,55.019979,-9.036,-43.154,2458838.772325,3.4389623,1.681,32110.0,11.9713,46.5173,727.0,13.1858,181.139,3902.0,4.62,0.64
3038,377.01,139285736.0,0.0,348.039774,-45.017093,-7.696,9.169,2458326.05107,1.55028,1.571,23529.8,14.723,1769.75,1806.0,11.9969,244.271,5039.5,4.301477567567568,0.87
3048,378.01,20892672.0,0.0,1.399014,-19.489511,-7.137135135135137,-9.995486486486488,2458356.50088,3.10926,2.506,5448.84,9.58224,532.263,1338.0,13.105,629.792,5894.0,4.32,1.18
3050,3781.01,470974162.0,0.0,110.878729,50.349524,-11.496,-22.191,2459580.427516,3.258477,2.8413517,4407.1680552,7.1589061,279.2142327,1042.5673922,12.3794,270.518,4992.1,4.44,0.904927
3059,379.01,220396259.0,0.0,68.891541,-56.138849,-1.949,-34.477,2458354.70968,0.91677,1.337,276.272,3.12766,4151.31,2236.0,9.9124,231.803,5825.0,4.04,1.71
3060,3790.01,29117085.0,0.0,118.426692,46.47193,-15.033,-17.056,2458846.993395,13.247777,3.301,13420.0,11.7716,74.203,817.0,11.2119,188.294,5373.8,4.51,0.89
3066,3796.01,393251073.0,0.0,115.508868,61.574659,-9.876,-34.38,2458849.115258,14.9857436,5.8,9980.0,9.39924,155.741,984.0,11.6387,216.16,5279.0,4.52,0.86
3081,381.01,207084429.0,0.0,22.757528,-51.215733,135.947,-69.874,2458356.07068,4.89577,2.478,360.0,3.30734,240.778,1097.0,7.1995,75.5476,5883.0,4.338063783783784,1.77
3092,382.01,229091748.0,0.0,3.797833,-46.272428,18.813,0.176,2458354.59152,0.4568,0.548,3428.7,6.64264,1132.97,1616.0,12.7226,506.62,5777.0,4.35,1.03
3097,3825.01,39077574.0,0.0,151.255619,40.341064,-10.015,-7.317,2459615.682399,7.1395744,1.603,10060.0,11.4561,50.7076,743.0,13.2971,715.593,5886.6,4.38,1.11
3100,383.01,167418898.0,0.0,99.609604,-67.656396,7.85,-51.7,2458335.77147,10.98036,1.838,2630.0,14.3833,150.042,1192.9548600027026,10.2401,204.207,5951.0,4.333982972972973,1.27
3110,384.01,155995204.0,0.0,7.658562,-52.049331,2.344,10.402,2458357.58381,9.30734,4.683,42774.4,30.7623,304.138,1163.0,13.5281,958.366,5819.0,4.34,1.35
3115,3845.01,156816238.0,0.0,140.462178,38.618961,14.231,-3.961,2459609.078002,2.1463426,2.3261613,14164.2640448,18.4843317,2091.4588279,1724.7735339,12.7553,749.892,6046.0,4.19,1.41425
3116,3846.01,149918151.0,1.0,160.748095,60.964119,-23.741,-21.274,2459608.291697,1.5407771,1.719,28140.0,13.4066,215.548,1067.0,12.9178,213.771,4234.0,4.49,0.77
3120,385.01,300810086.0,0.0,116.813442,-69.030386,-56.531,72.945,2459174.431448,0.668072,0.8556907,463.0485527,8.1648968,6871.8316651,2322.1372099,9.0567,262.782,5159.0,4.372743243243244,3.77481
3141,387.01,92359850.0,0.0,52.225639,-19.979808,10.261,-9.189,2459167.71222,4.155,2.807,4900.0,11.0678,534.715,1339.0,9.65521,218.294,6270.0,4.14,1.57
3152,388.01,422655579.0,1.0,29.263451,0.758825,23.305,-7.093,2459475.891563,2.9037677,5.016212,4573.3588864,14.7150635,3384.4757613,1945.3269418,10.1638,362.715,6059.0,3.92334,2.14325
3156,3883.01,99330090.0,0.0,189.828966,59.703485,-14.752,3.149,2458925.120503,7.0078932,3.176,14200.0,12.8486,192.684,1037.0,11.1693,295.431,6307.0,4.48,1.06
3162,389.01,271900960.0,0.0,112.941928,-75.527552,-0.316,-28.206,2458330.37074,13.45913,3.428,2579.32,7.68909,897.182,1524.0,8.2606,104.344,6457.7,4.43,1.38
3173,390.01,250386181.0,0.0,30.114481,-4.985686,26.427,-27.85,2458412.374564,1.470258,1.37737,2586.506638,8.656736,3333.408567,1937.946959,9.89377,167.306,6321.46,4.1984,1.05111
3184,391.01,382391899.0,1.0,43.688074,-10.898024,3.281,8.963,2459169.669461,1.9550932,1.78762,19634.9908668,13.1406834,690.3398082,1307.3307576,11.0529,184.848,5400.0,4.53926,0.873418
3189,3914.01,139118482.0,0.0,193.595291,30.214364,-6.057,-8.215,2458946.965104,6.7136512,3.541,11490.0,12.5036,244.013,1101.0,11.3366,332.565,6179.1,4.39,1.15
3196,3921.01,1101909431.0,0.0,231.127427,46.695076,19.353,-58.486,2458935.789582,23.2556119,7.878,35720.0,14.4434,51.103,744.0,12.5638,222.95,4742.0,4.6,0.73
3199,3924.01,456042145.0,0.0,340.628454,64.754725,-3.062,-5.603,2458980.246552,2.0474832,3.159,6790.0,14.3474,12096.5,2921.0,13.4802,620.264,6791.0,4.57,1.04
3200,3925.01,435167167.0,0.0,346.403126,63.453418,-7.046,-12.754,2458979.233689,3.0330919,4.043,1280.0,7.40327,4283.51,2253.0,12.1474,773.332,7471.0,4.01,2.14
3205,393.01,29960109.0,0.0,42.250066,-14.537646,174.42,45.414,2458411.66942,2.49221,1.605,1480.0,1.71311,43.3259,714.0,11.2003,37.8932,3450.0,4.78,0.45
3225,3948.01,335489455.0,0.0,332.633491,61.82941,-32.736,-21.987,2458978.435452,2.1176601,3.591,2000.0,5.16544,12280.2,2932.0,12.5455,359.83,5814.0,4.56,0.89
3238,396.01,178155732.0,1.0,42.984978,-30.814061,123.229,105.788,2459120.537697,5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.7446729,5.9053,31.964,6308.31,4.438,1.2845
3239,396.02,178155732.0,1.0,42.984978,-30.814061,123.229,105.788,2459169.27128,3.58529,2.495,180.0,1.77141,646.628,1404.0,5.9053,31.964,6308.31,4.438,1.28
3240,396.03,178155732.0,1.0,42.984978,-30.814061,123.229,105.788,2459117.261055,11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,5.9053,31.964,6308.31,4.438,1.2845
3250,397.01,219379012.0,0.0,76.833621,-48.115889,-29.75,9.784,2459168.724537,1.5464949,1.101,930.0,3.7295,438.793,1275.0,10.231,167.009,5973.5,3.89,1.14
3255,3975.01,155947004.0,0.0,227.305873,44.700876,15.141,-26.11,2458973.711868,9.4258906,2.406,4450.0,9.65497,76.541,824.0,11.8993,135.0,4507.0,4.64,0.67
3259,3979.01,444523623.0,0.0,14.558693,61.099519,-0.492,-4.173,2458979.93011,2.041659,3.521,3230.0,8.90978,5195.14,2365.0,12.9447,871.833,6806.0,4.22,1.56
3260,398.01,1129033.0,1.0,37.155522,-7.060667,93.889,-1.567,2459168.520849,1.3600283,2.1652751,19427.6944703,13.0911813,1343.1568273,1544.0146992,9.62713,105.166,5500.0,4.48298,0.933975
3265,3985.01,604863428.0,0.0,8.762537,58.13642,-9.27,3.321,2458981.690526,3.2358535,3.777,5460.0,11.051424241891894,656.917,1410.0,13.2638,1432.74,5095.6,4.2800883783783785,1.4360804175675674
3269,399.01,219388773.0,0.0,77.047577,-50.858906,-0.317,-27.908,2458412.386626,1.571151,1.335381,790.433214,3.541384,715.6772333,1319.1647872,10.6793,106.507,4752.8,4.37,0.982066
3270,3990.01,420446142.0,0.0,5.117344,63.031396,-3.36,-1.62,2458980.604616,5.8423636,2.416,2280.0,18.7395,716.73,1441.0,11.6697,1552.26,8648.0,3.6,3.85
3274,3994.01,372505528.0,0.0,6.140224,62.235631,-8.743,0.395,2458977.165523,3.8974136,2.061,1990.0,6.8757,504.623,1320.0,11.0986,400.234,6827.0,4.25,1.51
3280,400.01,35857242.0,1.0,41.63916,-0.464125,11.247,-34.464,2459169.279248,3.6344447,3.871,9230.0,14.25,1133.73,1616.0,11.3161,414.234,6272.0,4.25771,1.42
3286,4005.01,395773226.0,0.0,34.119911,76.253181,8.866,-49.591,2459008.270987,3.8471662,2.214,1770.0,7.48475,173.747,1011.0,11.7899,329.268,5115.0,3.91,1.69
3290,401.01,259701242.0,0.0,74.466453,-53.817948,25.215,-14.105,2459139.77292,2.48548,2.621,160.0,1.28248,1105.11,1606.0,8.235,64.4827,5928.0,4.48,0.96
3303,402.01,120896927.0,1.0,36.867885,-27.636117,-73.59,-211.614,2459139.126535,4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,8.3157,44.8155,5175.2,4.37657,0.841842
3304,402.02,120896927.0,1.0,36.867885,-27.636117,-73.59,-211.614,2459118.955569,17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,8.3157,44.8155,5175.2,4.37657,0.841842
3313,403.01,257567854.0,1.0,52.818037,-23.819792,1.771,-26.516,2458411.901592,3.532822,3.44312,11283.619423,13.474905,837.7033716,1372.1206975,11.185,317.652,6153.0,4.34152,1.25
3316,4032.01,387603144.0,0.0,313.098531,66.599315,-6.345,-28.165,2459007.401949,2.4567112,1.716,530.0,3.05136,614.383,1387.0,11.0498,296.012,6223.0,4.39,1.16
3319,4036.01,367913453.0,0.0,355.51293,76.918784,10.359,3.955,2459008.757118,2.7761628,2.139,1340.0,6.58454,538.633,1342.0,12.3618,644.55,5778.0,3.92,1.84
3323,404.01,166833457.0,1.0,58.429011,-34.328272,33.627,-12.405,2459168.63923,2.9626402,1.9096724,27118.3262165,12.65489,269.8828476,1033.7453536,12.3943,281.742,5473.0,4.60845,0.718635
3328,4044.01,307956396.0,0.0,256.664332,63.778535,-17.339,13.465,2459001.28404,4.1508803,2.256,12290.0,8.31799,70.6022,807.0,13.2653,268.508,4460.0,4.56,0.73
3332,4048.01,279605855.0,0.0,346.577907,71.21333,-4.948,2.178,2459007.051404,1.972401,2.435,7460.0,14.7348,2239.66,1916.0,13.1947,974.435,6184.0,4.1,1.6
3334,405.01,176984236.0,0.0,101.909492,-66.328317,-4.0,1.8,2459199.325641,1.7560902,1.763,1650.0,7.52118,1923.34,1410.518218704054,10.5683,266.9,6249.0,4.28,1.29
3337,4052.01,236775063.0,0.0,282.663177,55.801405,-13.82,-19.819,2459008.383184,0.7409429,1.084,2460.0,4.58442,1523.27,1740.0,13.0109,427.299,5406.0,4.53,0.87
3353,4067.01,162577466.0,0.0,243.935867,48.325503,-12.953,15.384,2459004.913497,3.6762653,3.917,12030.0,12.55,784.144,1474.0,13.1815,679.411,5801.0,4.36,1.12
3354,4068.01,159334269.0,0.0,233.694873,79.449837,1.98,7.924,2459008.761746,1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,13.3675,915.093,6409.0,4.4,1.18
3365,408.01,176778112.0,0.0,47.82774,-35.628068,-46.296,-1.595,2459169.52007,1.33679,1.488,700.0,2.70732,1038.31,1581.0,9.6114,109.991,5600.0,4.43748,0.98
3369,4083.01,399444057.0,0.0,26.687843,63.612237,-2.054,-4.869,2459008.356209,2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,11.6433,732.131,7047.0,3.85,2.46
3376,409.01,167754523.0,0.0,104.181674,-60.687954,3.117,-224.185,2459193.22371,6.7992776,1.58,210.0,1.09621,30.7937,656.0,9.1536,53.3027,4913.8,4.54,0.73
3387,410.01,206466531.0,0.0,56.815012,-52.985207,-26.194,-12.788,2459139.77204,1.42744,1.973,450.0,7.86301,28512.6,3620.0,10.0081,223.145,6000.2,4.36,1.33
3390,4102.01,237235093.0,0.0,297.484569,73.086464,9.247,-9.643,2459034.03138,2.6834113,1.146,760.0,2.33576,168.322,1003.0,11.812,185.25,5221.0,4.62,0.76
3409,412.01,7624182.0,0.0,64.311488,-38.844171,11.45,-0.54,2459169.731701,1.1097378,1.737,680.0,21.4253,123100.0,5218.0,8.7929,460.728,8666.0,3.80083,3.13
3416,4126.01,141616639.0,0.0,108.818021,81.220983,2.306,-107.544,2459032.680649,3.2428744,2.417,1470.0,2.3171,113.659,909.0,12.3454,107.33,4016.0,4.72,0.58
3420,413.01,170634116.0,1.0,66.370902,-30.600436,-0.369,2.623,2459174.669346,3.6623918,3.7669692,12253.6582523,17.2805567,1645.9886958,1624.5252338,9.6757,246.69,6600.0,4.20892,1.48532
3421,4130.01,71396541.0,0.0,116.069722,68.826258,10.168,14.425,2459031.311744,6.269716,3.696,1240.0,3.86288,154.408,982.0,10.7386,148.525,4812.0,4.26,1.08
3425,4134.01,420803693.0,0.0,70.506153,79.987529,-36.416,-3.64,2459033.325227,0.9135968,1.247,540.0,2.17077,2079.14,1881.0,11.2063,228.59,5987.0,4.58,0.89
3429,4138.01,257060897.0,1.0,227.532153,72.710313,13.268,-7.813,2459609.370079,3.6600408,4.512,8480.0,17.5119,1219.91,1646.0,11.2633,505.703,5988.0,3.93,1.89
3430,4139.01,408729765.0,0.0,24.670602,80.433347,-9.382,2.243,2459026.64911,4.6200781,2.149,3480.0,7.04607,216.021,1068.0,12.9551,610.592,5999.0,4.36,1.16
3431,414.01,325680697.0,0.0,36.853585,-12.03893,48.163,3.015,2459168.84301,1.82488,1.757,2950.0,24.8366,3161.32,2088.0,9.15779,115.124,5773.74,3.51,1.23
3435,4143.01,371711170.0,0.0,70.100556,81.077272,10.058,-4.504,2459015.247898,9.8482192,4.24,1670.0,13.8742,206.691,1056.0,12.1158,1283.53,6126.0,3.46,3.31
3442,415.01,152476657.0,1.0,62.616081,-45.898243,2.379,-6.511,2459166.483051,3.6112621,3.5377447,5684.0944144,13.6137403,1818.5488883,1665.5243818,10.5831,381.174,6450.0,4.03776,1.68443
3451,416.01,49899799.0,0.0,48.854393,-2.175314,29.757,-6.859,2459163.41477,7.0114,4.8,8970.0,18.1417,753.673,1459.0,8.28222,131.962,6084.8,4.01,1.82
3462,417.01,339733013.0,0.0,110.851802,-58.696738,-32.194,6.38,2458328.37843,5.62162,2.675,580.083,3.35879,334.683,1191.0,10.0793,186.807,5834.2,4.24,1.27
3470,4178.01,289988797.0,0.0,192.13314,-13.65338,-64.101,-23.867,2459576.857352,2.2042212,1.011,4250.0,9.78883,97.961,876.0,10.0415,197.507,5702.0,4.14,1.42
3472,418.01,178284730.0,1.0,60.385539,-20.450999,-18.665,20.276,2459146.100495,2.2359865,1.5254332,19058.0137423,13.4367443,491.325955,1200.7764901,10.3074,117.598,5260.0,4.51363,0.844379
3474,4181.01,426017070.0,0.0,42.812401,-73.155511,1.758,-0.781,2458354.576309,0.5992462,2.2160462,23336.7389089,2.9851107,228938.9069511,5578.9137955,15.951,5885.3,31000.0,5.59998,0.18
3481,4188.01,424747720.0,0.0,290.672257,-51.426409,-8.162,-37.911,2458655.604161,10.2813284,2.4414916,37333.9631684,11.8759119,10.9982809,464.4628168,13.0123,148.134,3919.0,4.63413,0.593317
3483,419.01,279251651.0,0.0,104.153958,-59.181309,-150.879,454.289,2458654.122394,0.4038426,1.0592218,636.6337963,1.442393,710.634979,1316.835102,10.5886,42.76,4119.1,4.73,0.555
3494,420.01,408159788.0,0.0,78.447702,7.055842,43.091,-51.312,2459199.050071,2.300698,3.451,780.0,4.87824,17366.7,3198.0,10.6152,145.407,5747.3,4.57,0.85
3502,4207.01,37242226.0,0.0,98.313616,-4.1063,-2.766,1.328,2458488.379945,1.0681394,2.082,7290.0,19.5184,7148.75,2561.0,13.3581,1719.42,7248.0,3.95,2.23
