,pl_name,tic_id,Unnamed: 0,disposition,sy_snum,sy_pnum,rv_flag,tran_flag,pl_orbper,pl_rade,pl_radj,pl_tranmid,ttv_flag,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_logg,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,k2_campaigns,lc_amplitude,lc_slope,lc_max,lc_mean,lc_median,lc_meanAbsDev,lc_min,lc_q1,lc_q3,lc_q31,lc_resBFR,lc_skew,lc_kurtosis,lc_std
1296,K2-397 b,TIC 6139066,3042.0,1.0,1.0,1.0,0.0,1.0,3.572326,2.417,0.216,2457823.5751,0.0,3.8182756756756753,3.8207135135135135,10.11,0.0229,5387.0,0.97,0.94,4.43,79.9516586,21.2591617,-9.06294,183.30951,-1.85412,80.63688,25.9731672,24.4956,-8.63545,199.354,4.98777,12.592,11.865,10.402,10.029,9.95,9.897,9.948,9.953,8.489,11.6421,11.1344,11.633,3.2432432432432434,5841.4765625,5518.888556738082,268083.59375,266967.71875,132521.25939611485,133695.50426679043,256400.640625,131941.1103251689,416436.6042018581,284495.4938766892,0.5682451253481894,-0.45901889335538587,5.709166567663224e+22,327.05780029296875
1297,K2-398 b,TIC 281660552,3044.0,1.0,1.0,2.0,0.0,1.0,6.393025,2.274,0.203,2457909.0449,0.0,3.81614054054054,3.819448648648649,11.59,0.0168,5946.0,1.24,0.94,4.23,161.7349738,1.9367044,50.97268,247.80615,-5.37019,162.41288,22.935317,-22.9353,-0.0279032,606.992,1.61879,13.738,13.287,12.034,11.717,11.717,11.627,11.67,11.613,8.796,13.0091,12.6036,12.991,0.5405405405405406,992.16796875,5588.169821175388,75002.5390625,74054.0234375,109464.8840661951,135379.76906400113,73018.203125,108899.39011032517,396950.4392287796,288051.0491184544,1.1440351841671248,-0.4547926310202087,5.709221135601951e+22,106.70721435546875
1298,K2-398 c,TIC 281660552,3046.0,1.0,1.0,2.0,0.0,1.0,18.787839,5.098,0.455,2457911.6845,0.0,3.81614054054054,3.819448648648649,23.55,0.0377,5946.0,1.24,0.94,4.23,161.7349738,1.9367044,50.97268,247.80615,-5.37019,162.41288,22.935317,-22.9353,-0.0279032,606.992,1.61879,13.738,13.287,12.034,11.717,11.717,11.627,11.67,11.613,8.796,13.0091,12.6036,12.991,0.5405405405405406,992.16796875,5588.169821175388,75002.5390625,74054.0234375,109464.8840661951,135379.76906400113,73018.203125,108899.39011032517,396950.4392287796,288051.0491184544,1.1440351841671248,-0.4547926310202087,5.709221135601951e+22,106.70721435546875
1299,K2-399 b,TIC 374200604,3048.0,1.0,1.0,1.0,0.0,1.0,0.759978,6.049,0.54,2457906.219131,0.0,3.829730810810811,1.1,1.89,0.0359,5690.0,1.54,0.78,3.96,158.0734448,2.2378452,48.43336,243.70386,-6.4651,158.88964,19.5754556,-1.10929,-19.544,515.491,1.91158,13.14,12.478,11.258,10.945,10.93,10.84,10.885,10.821,8.902,12.3147,11.869,12.31,1.8918918918918919,4212.34375,5872.639850373554,151984.390625,150736.578125,107861.35418866132,142292.65269449595,143559.703125,107301.42838101773,410120.7963603252,302819.3679793074,0.9490254872563718,-0.5846199869497225,5.713776186964118e+22,286.51422119140625
1300,K2-4 b,TIC 49462779,3050.0,1.0,1.0,1.0,0.0,1.0,10.00361,2.57,0.229,2456815.524,0.0,0.146,2.88,13.760126,0.03485,4077.0,0.62,0.7027027027027027,4.503513513513515,174.7455392,-3.9055746,54.37609,270.75455,-5.6721,176.73164,23.9979074,-23.9542,-1.44771,231.828,4.28506,16.226,14.855,12.367,11.747,11.571,11.525,11.556,11.528,8.577,14.3403,13.533,14.409,1.0,197.7412109375,5588.887711654905,23814.00390625,23531.611328125,108489.18996779983,135374.39460238896,23418.521484375,107917.01932010135,395975.9181535051,288058.8988334037,1.0025575447570332,-0.649999563738892,5.7092211355953624e+22,28.624595642089844
1301,K2-400 b,TIC 345034874,3056.0,1.0,1.0,1.0,0.0,1.0,3.865053,1.163,0.104,2457908.623359,0.0,3.111059459459459,1.6,19.12,0.0279,3578.0,0.38,0.37,4.85,154.5110307,3.6969271,46.54575,238.74447,-6.41124,155.02047,76.7375222,-69.346,32.86,62.3804,16.0021,16.737,15.108,11.262,10.684,10.405,10.265,10.146,9.989,8.514,13.9899,12.7763,14.03,2.4324324324324325,2437.615234375,4902.761768777496,36547.66796875,32260.53125,109339.98264622044,118905.74299332903,31672.4375,108750.48011243665,361177.47814611485,252426.99803367822,1.1618625277161863,-0.656290556996522,4.858742027731393e+22,84.66983795166016
1302,K2-401 b,TIC 345063080,3058.0,1.0,1.0,1.0,0.0,1.0,6.293099,2.262,0.202,2457906.9531,0.0,3.7869351351351352,3.6958918918918915,20.97,0.0306,4213.0,0.68,0.87,4.72,154.987604,3.9548275,47.08124,238.85649,-5.99874,155.37249,79.7182415,18.8071,-77.468,200.727,4.9533,15.416,14.014,11.867,11.266,11.106,11.042,11.102,11.043,7.98,13.6941,12.9442,13.716,2.4324324324324325,528.552734375,5588.169821175388,43795.46875,43252.68359375,109464.8840661951,135379.76906400113,42738.36328125,108899.39011032517,396950.4392287796,288051.0491184544,1.025974025974026,-0.4547926310202087,5.709221135601951e+22,99.22355651855469
1303,K2-402 b,TIC 393548451,3060.0,1.0,1.0,1.0,0.0,1.0,17.27474,2.678,0.239,2457920.428634,0.0,3.823654054054054,5.2,23.11,0.0192,5716.0,1.28,0.94,4.2,161.451913,6.419318,53.68828,241.94699,-1.32717,160.45273,18.5983516,0.984051,-18.5723,523.055,1.88423,13.654,13.032,11.746,11.406,11.377,11.344,11.391,11.52,8.736,12.836,12.3928,12.874,1.8918918918918919,542.8828125,5872.639850373554,103083.0234375,102075.75,107861.35418866132,142292.65269449595,101997.2578125,107301.42838101773,410120.7963603252,302819.3679793074,1.0816871329418045,-0.5846199869497225,5.713776186964118e+22,25.793193817138672
1304,K2-403 b,TIC 365007485,3062.0,1.0,1.0,1.0,0.0,1.0,33.589979,5.333,0.476,2457908.9613,0.0,3.8298972972972973,3.7590486486486494,39.87,0.0551,5511.0,0.89,0.78,4.44,164.1893864,9.6739464,57.82145,240.30179,2.7133,161.72274,34.8555029,-34.6477,-3.80039,246.599,4.02673,13.08,12.305,10.977,10.629,10.581,10.516,10.567,10.522,8.892,12.152,11.6575,12.124,0.5405405405405406,836.546875,5856.2701264551615,187104.1875,186240.3125,107861.35418866132,141892.12777895542,185431.09375,107301.42838101773,409264.3554819468,301962.9271009291,0.9677093844601413,-0.5846150556975143,5.712885320945059e+22,296.722900390625
1305,K2-404 b,TIC 61312205,3064.0,1.0,1.0,1.0,0.0,1.0,13.115365,2.53,0.226,2457917.8369,0.0,3.823654054054054,3.744659459459459,34.74,0.042,3748.0,0.55,0.55,4.7,160.3249517,12.1911149,56.067,232.59266,3.60297,157.25064,31.7989918,-11.2768,-29.7323,121.63,8.193,15.998,14.622,11.581,10.944,10.75,10.692,10.649,10.739,8.604,13.8429,12.8475,13.869,2.1621621621621623,219.32421875,5872.639850373554,38033.453125,37826.73046875,107861.35418866132,142292.65269449595,37594.8046875,107301.42838101773,410120.7963603252,302819.3679793074,0.910828025477707,-0.5846199869497225,5.713776186964118e+22,45.33219909667969
1306,K2-405 b,TIC 149496868,3066.0,1.0,1.0,1.0,0.0,1.0,3.435453,3.806,0.34,2457908.996472,0.0,3.6907729729729732,2.3,11.45,0.0456,4927.0,0.77,1.03,4.68,164.3759959,12.535614,59.6076,235.97962,5.42597,160.79075,43.0283854,-42.7817,-4.60088,197.234,5.04191,13.838,12.816,11.096,10.653,10.547,10.483,10.552,10.516,8.942,12.5911,11.9783,12.568,0.8108108108108109,981.875,4901.837776496423,117970.296875,116818.6875,114108.05509660051,118917.53198499937,116006.546875,113543.93914959882,365939.1180980785,252395.17894847973,1.061872025383395,-0.5166514122339178,4.8587420277263015e+22,261.9645690917969
1307,K2-406 b,TIC 292202337,3068.0,1.0,1.0,1.0,0.0,1.0,22.549406,4.602,0.411,2458010.3895,0.0,3.816413513513513,3.812259459459459,32.15,0.0439,5784.0,0.96,0.8,4.37,230.8872242,-25.3706149,25.98051,341.18993,-6.56003,234.98693,36.4306736,-21.4169,29.4705,85.3751,11.6852,10.254,9.465,8.431,8.163,8.033,8.016,8.03,8.022,7.955,9.49379,9.046,9.594,0.2702702702702703,5599.5,6225.878159782602,2038606.25,2034106.0,105366.29508023648,150882.71915580131,2027407.25,104864.28177787163,425669.4723659206,320805.190588049,0.8931868131868131,-0.5267285993392182,5.717893728975853e+22,1516.2645263671875
1308,K2-407 b,TIC 422685031,3070.0,1.0,1.0,2.0,0.0,1.0,4.941907,1.283,0.114,2457993.5101,0.0,3.724137837837838,3.9606702702702705,12.77,0.0127,5563.0,0.93,0.88,4.45,232.5552584,-23.0067371,26.87929,344.16455,-3.8932,235.87988,42.7532165,-42.4199,5.32819,218.376,4.55074,13.056,11.969,10.686,10.323,10.213,10.17,10.202,10.244,8.635,11.9956,11.4565,11.978,1.0810810810810811,557.0546875,4972.693516709869,220040.203125,219464.59375,113746.56913798564,120629.4081975576,218926.09375,113167.99869351773,369202.36044394004,256034.3617504223,0.9471066907775768,-0.572028269139078,4.858796595621933e+22,61.00993347167969
1309,K2-407 c,TIC 422685031,3072.0,1.0,1.0,2.0,0.0,1.0,9.22453,1.36,0.121,2457997.654457,0.0,3.724137837837838,3.7,18.76,0.0134,5563.0,0.93,0.88,4.45,232.5552584,-23.0067371,26.87929,344.16455,-3.8932,235.87988,42.7532165,-42.4199,5.32819,218.376,4.55074,13.056,11.969,10.686,10.323,10.213,10.17,10.202,10.244,8.635,11.9956,11.4565,11.978,0.5405405405405406,557.0546875,4972.693516709869,220040.203125,219464.59375,113746.56913798564,120629.4081975576,218926.09375,113167.99869351773,369202.36044394004,256034.3617504223,0.9471066907775768,-0.572028269139078,4.858796595621933e+22,61.00993347167969
1310,K2-408 b,TIC 432247186,3074.0,1.0,1.0,1.0,0.0,1.0,20.978959,1.677,0.15,2457991.5363,0.0,3.8247621621621612,3.7444216216216217,36.24,0.0196,5335.0,0.78,0.81,4.56,227.9168555,-17.6842698,33.75085,344.09333,0.1469,230.31699,96.211542,-90.9122,-31.4902,162.306,6.13296,12.707,12.056,10.427,10.033,9.978,9.922,9.954001,9.939,8.924,11.7345,11.2181,11.712,1.3513513513513513,858.2265625,5163.218177880041,258091.25,256790.4375,107423.78346706081,125268.96280752646,256374.796875,106893.18359375,372812.38244298985,265919.19884923985,1.0249177244945933,-0.539111398808752,4.861350879718036e+22,83.47443389892578
1311,K2-409 b,TIC 432261603,3076.0,1.0,1.0,1.0,0.0,1.0,1.908084,2.482,0.221,2457990.284142,0.0,3.823654054054054,2.5,5.32,0.0185,5742.0,1.23,0.89,4.2,228.4551125,-16.3512966,34.47507,345.58112,1.56864,230.4597,25.7210493,21.966,-13.3816,431.031,2.2923,13.545,12.902,11.425,11.128,11.038,10.977,11.015,10.997,8.923,12.6144,12.1186,12.581,2.4324324324324325,1237.1171875,5256.720960664533,113916.90625,113312.921875,107861.35418866132,127540.71730598244,111442.671875,107301.42838101773,378078.7144346495,270777.28605363175,0.6289712556732224,-0.5850859843400547,4.863351646992175e+22,90.191650390625
1312,K2-42 b,TIC 82054726,3078.0,1.0,1.0,1.0,0.0,1.0,6.68796,2.15,0.192,2456814.6763,0.0,3.808021621621622,3.04,13.409855729729731,0.0304,4613.0,0.64,0.7,4.66,176.6657559,-5.1720463,54.10491,274.65511,-6.0703,179.00396,33.6273033,10.4395,-31.9658,396.913,2.49154,16.102,15.006,12.982,12.398,12.284,12.27,12.314,12.12,8.632,14.6336,13.9576,14.632,1.0,797.4853515625,5588.887711654905,18424.529296875,17145.42578125,108489.18996779983,135374.39460238896,16829.55859375,107917.01932010135,395975.9181535051,288058.8988334037,0.8840230991337825,-0.649999563738892,5.7092211355953624e+22,38.539798736572266
1313,K2-43 b,TIC 443616612,3081.0,1.0,1.0,2.0,0.0,1.0,3.471149,4.51,0.402,2456809.8843,0.0,3.8092891891891885,3.73572972972973,8.0,0.04298,3840.6,0.54,0.57,4.5010810810810815,169.117028,-3.9754405,51.36053,262.89727,-7.96273,171.56753,29.1485944,-29.0875,-1.88624,182.536,5.4503,17.254,15.748,12.422,11.712,11.577,11.46,11.432,11.138,9.033,14.8215,13.7701,14.887,1.0,724.79296875,5681.850251941928,16078.9775390625,14966.4765625,108489.18996779983,137640.54578482138,14629.3916015625,107917.01932010135,400946.97854201857,293029.9592219172,1.2320410490307867,-0.6493178015241541,5.710829962904264e+22,118.88971710205078
1314,K2-43 c,TIC 443616612,3086.0,1.0,1.0,2.0,0.0,1.0,2.198884,2.42,0.216,2456810.4059,0.0,3.8092891891891885,3.73572972972973,5.9,0.02319,3840.6,0.54,0.57,4.5010810810810815,169.117028,-3.9754405,51.36053,262.89727,-7.96273,171.56753,29.1485944,-29.0875,-1.88624,182.536,5.4503,17.254,15.748,12.422,11.712,11.577,11.46,11.432,11.138,9.033,14.8215,13.7701,14.887,1.0,724.79296875,5681.850251941928,16078.9775390625,14966.4765625,108489.18996779983,137640.54578482138,14629.3916015625,107917.01932010135,400946.97854201857,293029.9592219172,1.2320410490307867,-0.6493178015241541,5.710829962904264e+22,118.88971710205078
1315,K2-44 b,TIC 49427836,3088.0,1.0,1.0,1.0,0.0,1.0,5.65621,3.13,0.279,2456811.7221,0.0,0.03342,4.296,9.1,0.01775,5715.498108108108,1.62,0.8672972972972972,4.354054054054054,174.011661,-2.5209338,55.22474,268.46993,-4.69279,175.50389,14.0778353,6.48463,-12.4954,476.703,2.06958,12.783,12.27,11.018,10.696,10.693,10.635,10.685,10.748,8.453,12.0238,11.5968,12.126,1.0,445.453125,5588.61240641889,213315.28125,212784.984375,113746.56913798564,135381.3435860711,212424.375,113167.99869351773,401244.4423696157,288076.44367609796,0.8345829428303655,-0.5715622717487459,5.709221135593876e+22,45.369544982910156
1316,K2-45 b,TIC 38087018,3094.0,1.0,1.0,1.0,0.0,1.0,1.7292591,11.0,0.981,2456811.255,0.0,2.37,1.73,14.18309897297297,0.1388,4271.0,0.66,0.6718918918918919,4.564864864864865,169.6327547,-1.7740582,53.45096,261.48531,-5.7364,171.17122,35.522177,-28.15,21.6657,495.317,1.99067,17.05,15.746,13.536,12.92,12.756,12.725,12.784,12.389,8.896,15.3442,14.6026,15.319,1.0,231.474609375,5681.850251941928,10068.259765625,9938.634765625,108489.18996779983,137640.54578482138,9605.310546875,107917.01932010135,400946.97854201857,293029.9592219172,0.8268782081194587,-0.6493178015241541,5.710829962904264e+22,53.363834381103516
1317,K2-46 b,TIC 49430892,3098.0,1.0,1.0,1.0,0.0,1.0,19.153765,2.65,0.236,2456815.337,0.0,0.034,6.79,14.936165486486487,0.01692,6234.0,1.32,0.8972972972972972,4.259729729729729,174.2662454,-0.90721,56.74212,267.38763,-3.1105,175.09647,25.8153868,-21.8421,13.7607,449.237,2.19812,12.486,12.144,11.046,10.761,10.781,10.693,10.733,10.494,8.364,11.9153,11.5642,11.995,1.0,280.0234375,5927.632621001162,243575.890625,243280.234375,107423.78346706081,143621.99904591328,243015.84375,106893.18359375,412432.25749577704,305539.07390202704,0.9467661691542288,-0.5386497933092494,5.7129398887343555e+22,36.96820831298828
1318,K2-47 b,TIC 301603728,3103.0,1.0,1.0,1.0,0.0,1.0,31.6372,1.89,0.169,2456825.703,0.0,3.772897297297297,4.0,12.86147735135135,0.0229,5054.0,0.76,0.75,4.54,168.5825696,2.7805614,56.3513,255.10364,-1.95654,168.41506,33.4010728,-8.49475,-32.3028,349.881,2.82984,14.98,14.065,12.295,11.856,11.735,11.7,11.759,11.742,8.902,13.7404,13.1612,13.771,1.0,285.60546875,5588.169821175388,40393.19140625,40162.9453125,109464.8840661951,135379.76906400113,39821.98046875,108899.39011032517,396950.4392287796,288051.0491184544,0.7713897691263015,-0.4547926310202087,5.709221135601951e+22,31.35129737854004
1319,K2-48 b,TIC 397022282,3106.0,1.0,1.0,1.0,0.0,1.0,20.5065,2.24,0.2,2456817.4859,0.0,3.786151351351351,3.01,13.561477351351352,0.028,4899.0,0.73,0.77,4.6,176.1233077,3.2723812,61.27399,266.19266,1.46251,175.14335,51.1772287,-50.0824,-10.5291,313.764,3.15843,15.286,14.345,12.43,11.903,11.838,11.742,11.815,11.148,8.318,13.9677,13.3379,14.019,1.0,569.048828125,5093.71071604859,37514.546875,36866.20703125,108489.18996779983,123555.51791319976,36376.44921875,107917.01932010135,370125.3940825591,262208.3747624578,1.2244318181818181,-0.6504634019193436,4.861688251795182e+22,227.6436309814453
1320,K2-49 b,TIC 325335564,3109.0,1.0,1.0,1.0,0.0,1.0,2.770522,3.19,0.285,2456812.7938,0.0,0.209,2.3472,8.53,0.042,5575.471081081081,0.7,0.6840540540540541,4.458378378378379,177.3202331,3.4755183,62.0702,268.1186,2.12366,176.15964,10.9932611,0.393953,-10.9862,457.125,2.15954,17.143,15.668,13.463,12.873,12.729,12.704,12.765,11.843,8.895001,15.2444,14.5115,15.288,1.0,632.54296875,5681.850251941928,12312.7470703125,11157.57421875,108489.18996779983,137640.54578482138,11047.6611328125,107917.01932010135,400946.97854201857,293029.9592219172,1.0857751731486414,-0.6493178015241541,5.710829962904264e+22,29.495058059692383
1321,K2-5 b,TIC 38064757,3112.0,1.0,1.0,2.0,0.0,1.0,5.73491,1.92,0.171,2456808.864,0.0,3.8266735135135135,3.701286486486487,20.99,0.16360918918918918,4102.0,0.52,0.53,4.4927027027027036,169.3034598,-1.8778254,53.17264,261.1438,-5.9612,170.90802,35.1105297,-11.0734,33.3186,202.943,4.89899,16.296,14.974,12.449,11.758,11.595,11.496,11.51,11.024,8.447,14.339,13.5383,14.364,1.0,1328.8837890625,5588.887711654905,24898.01171875,23376.826171875,108489.18996779983,135374.39460238896,22240.244140625,107917.01932010135,395975.9181535051,288058.8988334037,1.0703331570597567,-0.649999563738892,5.7092211355953624e+22,176.57440185546875
1322,K2-5 c,TIC 38064757,3117.0,1.0,1.0,2.0,0.0,1.0,10.9324,1.64,0.146,2456814.6012,0.0,3.8266735135135135,2.84,12.999315189189188,0.0324,4021.0,0.46,0.52,4.82,169.3034598,-1.8778254,53.17264,261.1438,-5.9612,170.90802,35.1105297,-11.0734,33.3186,202.943,4.89899,16.296,14.974,12.449,11.758,11.595,11.496,11.51,11.024,8.447,14.339,13.5383,14.364,1.0,1328.8837890625,5588.887711654905,24898.01171875,23376.826171875,108489.18996779983,135374.39460238896,22240.244140625,107917.01932010135,395975.9181535051,288058.8988334037,1.0703331570597567,-0.649999563738892,5.7092211355953624e+22,176.57440185546875
1323,K2-50 b,TIC 363444743,3121.0,1.0,1.0,2.0,0.0,1.0,8.7529,1.59,0.142,2456810.3311,0.0,3.7722891891891894,2.68,12.793909783783784,0.0264,4326.0,0.55,0.61,4.74,169.483654,5.988289,59.32248,252.27127,1.34727,167.98914,25.7102817,8.74731,-24.1765,257.443,3.85616,15.981,14.705,12.41,11.765,11.664,11.568,11.622,11.322,8.489,14.2575,13.5014,14.252,1.0,333.9677734375,4989.338545864276,26457.349609375,26094.103515625,108489.18996779983,121022.98412941597,25789.4140625,107917.01932010135,364790.2771062078,256873.2577861064,1.1945067264573992,-0.6504704923814324,4.859687461642479e+22,102.92051696777344
1324,K2-51 b,TIC 175636600,3124.0,0.0,1.0,0.0,0.0,1.0,13.00819,20.1,1.79,2456905.75787,0.0,1.2279,5.3952,19.1,0.1047,5676.308918918919,1.76,0.8783783783783784,4.382432432432433,246.8110909,-27.9571047,14.40887,350.43885,-6.15132,249.52336,20.3586785,-13.1625,-15.5314,367.6,2.6927,14.256,13.183,10.686,10.225,10.03,9.912,9.954001,9.697,8.241,12.6814,11.9218,12.303,2.0,3953.7734375,5872.639850373554,113584.03125,108292.375,107861.35418866132,142292.65269449595,105676.484375,107301.42838101773,410120.7963603252,302819.3679793074,1.0758319694489906,-0.5846199869497225,5.713776186964118e+22,804.6155395507812
1325,K2-52 b,TIC 399155300,3128.0,1.0,1.0,1.0,0.0,1.0,3.535055,18.0,1.606,2456896.02618,0.0,3.824762162162162,5.328,5.2,0.075,7147.0,2.19,1.69,3.98,246.6114157,-24.9699462,16.53234,352.62682,-3.2298,248.87321,7.6766936,7.63464,0.802432,1038.41,0.939381,17.305,15.93,12.729,12.126,11.853,11.674,11.685,11.517,7.918,15.2553,14.2904,15.037,2.0,518460.84375,5934.471158109119,1047779.6875,11839.52734375,105366.29508023648,143807.06832308383,10857.978515625,104864.28177787163,410744.35275021114,305880.07097233954,760.0,-0.5267242523224102,5.712946715513315e+22,18275.419921875
1326,K2-53 b,TIC 49652731,3132.0,1.0,1.0,1.0,0.0,1.0,12.20773,2.34,0.209,2456896.385,0.0,0.1001,3.6264,23.7,0.0301,5688.633243243243,0.71,0.9413513513513513,4.3621621621621625,244.1419684,-20.4005984,21.27273,354.63158,0.89854,245.86818,38.4408569,33.489,-18.8729,138.018,7.21733,13.473,12.634,10.306,9.826,9.664,9.579001,9.577,9.681,8.474,12.1478,11.4608,11.888,2.0,280609.6875,6101.865998269654,759201.1875,199713.890625,105366.29508023648,147870.54856748838,197981.828125,104864.28177787163,419310.51662795607,314446.23485008447,3.41415313225058,-0.5267260013401762,5.715002066365833e+22,10320.9287109375
1327,K2-54 b,TIC 12822545,3137.0,1.0,1.0,1.0,0.0,1.0,9.7843,1.15,0.103,2456982.936,0.0,3.7815999999999996,2.76,12.020396270270272,0.0272,3798.0,0.38,0.42,4.89,338.0541631,-17.5440636,-56.53533,42.19002,-7.74815,333.19446,10.9202407,-5.00452,-9.706,174.955,5.68706,15.526,14.542,11.85,11.231,11.075,10.536621648648648,10.553648648648647,10.306459459459457,8.49970275675676,13.9449,13.0367,13.441,3.0,529.201171875,4902.761768777496,33453.5546875,32939.42578125,109339.98264622044,118905.74299332903,32395.15234375,108750.48011243665,361177.47814611485,252426.99803367822,1.0907967881408276,-0.656290556996522,4.858742027731393e+22,148.1749725341797
1328,K2-55 b,TIC 437704321,3138.0,1.0,1.0,1.0,0.0,1.0,2.8492818,4.43,0.395,2456980.574,0.0,0.389,2.07,14.545531405405406,0.05814,4237.0,0.65,0.8764864864864863,4.380540540540541,333.7518786,-17.2508002,-52.6322,39.9332,-5.97399,329.45368,25.4305141,-12.5895,-22.0956,159.522,6.23997,14.814,13.519,11.23,10.615,10.471,10.424,10.497,10.302,8.372,13.0624,12.3071,13.087,3.0,314.4453125,5588.169821175388,77567.90625,77307.5390625,109464.8840661951,135379.76906400113,76939.015625,108899.39011032517,396950.4392287796,288051.0491184544,0.7862796833773087,-0.4547926310202087,5.709221135601951e+22,58.993526458740234
1329,K2-57 b,TIC 146799150,3144.0,1.0,1.0,1.0,0.0,1.0,9.007156,2.53,0.226,2456984.335,0.0,0.118,2.54,12.076612486486486,0.03054,4388.0,0.68,0.7154054054054054,4.45945945945946,342.6918241,-14.0700007,-59.00541,51.7416,-6.21467,338.67785,35.0495298,24.2881,-25.2697,264.213,3.75615,15.66,14.414,12.35,11.761,11.645,11.586,11.639,11.506,8.579001,14.1038,13.3833,14.101,3.0,278.4833984375,4919.131492695889,28442.875,28137.9453125,109339.98264622044,119306.26790886956,27885.908203125,108750.48011243665,362033.91902449325,253283.4389120566,0.9059684684684685,-0.6562954882487301,4.859632893750452e+22,97.64051055908203
1330,K2-58 b,TIC 437703489,3147.0,1.0,1.0,3.0,0.0,1.0,7.05254,2.68,0.239,2456986.9763,0.0,3.812559459459459,1.899,13.885320594594594,0.028,5413.0,0.86,0.89,4.52,333.8218395,-14.049857,-51.37977,44.72122,-3.00933,330.6664,11.9689497,4.79816,-10.9651,181.746,5.47374,13.302,12.415,10.765,10.314,10.215,10.19,10.257,10.177,9.11,12.1319,11.5544,12.15,3.0,1170.28125,5256.720960664533,195418.75,194524.734375,107861.35418866132,127540.71730598244,193078.1875,107301.42838101773,378078.7144346495,270777.28605363175,0.8208714362560516,-0.5850859843400547,4.863351646992175e+22,384.58428955078125
